State,County,Violent Crime,Murder and nonnegligent manslaughter,Forcible rape,Robbery,Aggravated assault,Property Crime,Burglary,Larceny-theft,Motor Vehicle Theft,Arson1,
TEXAS - Metropolitan Counties,Orange,103.0,2.0,8.0,11.0,82.0,737.0,284.0,376.0,77.0,1.0,
TEXAS - Metropolitan Counties,Parker,80.0,1.0,2.0,3.0,74.0,1100.0,416.0,606.0,78.0,0.0,
TEXAS - Metropolitan Counties,Potter,23.0,1.0,1.0,3.0,18.0,183.0,51.0,119.0,13.0,3.0,
TEXAS - Metropolitan Counties,Randall,33.0,0.0,3.0,2.0,28.0,332.0,141.0,171.0,20.0,5.0,
TEXAS - Metropolitan Counties,Robertson,8.0,0.0,2.0,1.0,5.0,233.0,92.0,112.0,29.0,0.0,
TEXAS - Metropolitan Counties,Rockwall,35.0,0.0,5.0,0.0,30.0,242.0,126.0,103.0,13.0,0.0,
TEXAS - Metropolitan Counties,Rusk,58.0,2.0,3.0,4.0,49.0,543.0,239.0,238.0,66.0,4.0,
TEXAS - Metropolitan Counties,San Jacinto,60.0,3.0,0.0,8.0,49.0,686.0,291.0,316.0,79.0,12.0,
TEXAS - Metropolitan Counties,San Patricio,23.0,0.0,1.0,1.0,21.0,345.0,134.0,191.0,20.0,2.0,
TEXAS - Metropolitan Counties,Smith,312.0,2.0,45.0,21.0,244.0,1852.0,692.0,1000.0,160.0,26.0,
TEXAS - Metropolitan Counties,Tarrant,99.0,0.0,26.0,18.0,55.0,1103.0,422.0,616.0,65.0,9.0,
TEXAS - Metropolitan Counties,Taylor,32.0,0.0,13.0,3.0,16.0,189.0,58.0,114.0,17.0,2.0,
TEXAS - Metropolitan Counties,Tom Green,34.0,1.0,14.0,1.0,18.0,278.0,99.0,171.0,8.0,5.0,
TEXAS - Metropolitan Counties,Travis,531.0,6.0,22.0,46.0,457.0,4211.0,1398.0,2615.0,198.0,52.0,
TEXAS - Metropolitan Counties,Upshur,57.0,2.0,10.0,7.0,38.0,594.0,237.0,308.0,49.0,3.0,
TEXAS - Metropolitan Counties,Victoria,103.0,1.0,12.0,5.0,85.0,624.0,145.0,452.0,27.0,0.0,
TEXAS - Metropolitan Counties,Waller,37.0,0.0,1.0,3.0,33.0,352.0,159.0,170.0,23.0,0.0,
TEXAS - Metropolitan Counties,Webb,96.0,0.0,4.0,0.0,92.0,276.0,105.0,138.0,33.0,0.0,
TEXAS - Metropolitan Counties,Wichita,19.0,0.0,0.0,2.0,17.0,147.0,53.0,92.0,2.0,18.0,
TEXAS - Metropolitan Counties,Williamson,158.0,2.0,24.0,17.0,115.0,1443.0,378.0,1003.0,62.0,18.0,
TEXAS - Metropolitan Counties,Wilson,60.0,2.0,4.0,0.0,54.0,320.0,134.0,168.0,18.0,3.0,
TEXAS - Metropolitan Counties,Wise,140.0,0.0,4.0,3.0,133.0,482.0,178.0,295.0,9.0,0.0,
TEXAS - Nonmetropolitan Counties,Anderson,59.0,2.0,2.0,7.0,48.0,422.0,202.0,200.0,20.0,10.0,
TEXAS - Nonmetropolitan Counties,Andrews,11.0,1.0,0.0,0.0,10.0,71.0,23.0,45.0,3.0,1.0,
TEXAS - Nonmetropolitan Counties,Angelina,124.0,4.0,2.0,12.0,106.0,375.0,184.0,163.0,28.0,0.0,
TEXAS - Nonmetropolitan Counties,Bailey,3.0,0.0,1.0,0.0,2.0,21.0,11.0,9.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Baylor,1.0,0.0,0.0,0.0,1.0,19.0,11.0,7.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Bee,34.0,0.0,6.0,0.0,28.0,139.0,66.0,67.0,6.0,0.0,
TEXAS - Nonmetropolitan Counties,Blanco,20.0,0.0,2.0,2.0,16.0,88.0,42.0,37.0,9.0,2.0,
TEXAS - Nonmetropolitan Counties,Borden,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Bosque,6.0,0.0,2.0,0.0,4.0,68.0,16.0,41.0,11.0,0.0,
TEXAS - Nonmetropolitan Counties,Brewster,11.0,0.0,0.0,2.0,9.0,37.0,14.0,19.0,4.0,2.0,
TEXAS - Nonmetropolitan Counties,Briscoe,0.0,0.0,0.0,0.0,0.0,11.0,4.0,6.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Brooks,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Brown,26.0,0.0,0.0,1.0,25.0,178.0,78.0,96.0,4.0,1.0,
TEXAS - Nonmetropolitan Counties,Burnet,43.0,0.0,4.0,3.0,36.0,322.0,133.0,165.0,24.0,4.0,
TEXAS - Nonmetropolitan Counties,Camp,13.0,0.0,3.0,4.0,6.0,151.0,77.0,65.0,9.0,0.0,
TEXAS - Nonmetropolitan Counties,Cass,31.0,4.0,7.0,2.0,18.0,391.0,183.0,163.0,45.0,1.0,
TEXAS - Nonmetropolitan Counties,Castro,13.0,0.0,0.0,1.0,12.0,80.0,37.0,38.0,5.0,1.0,
TEXAS - Nonmetropolitan Counties,Cherokee,97.0,2.0,12.0,3.0,80.0,460.0,176.0,234.0,50.0,4.0,
TEXAS - Nonmetropolitan Counties,Childress,2.0,0.0,2.0,0.0,0.0,14.0,4.0,9.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Cochran,3.0,1.0,0.0,0.0,2.0,67.0,25.0,38.0,4.0,1.0,
TEXAS - Nonmetropolitan Counties,Coke,1.0,0.0,0.0,0.0,1.0,14.0,11.0,3.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Coleman,1.0,0.0,1.0,0.0,0.0,26.0,14.0,10.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Collingsworth,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Colorado,22.0,1.0,4.0,2.0,15.0,142.0,61.0,72.0,9.0,1.0,
TEXAS - Nonmetropolitan Counties,Comanche,6.0,0.0,0.0,0.0,6.0,118.0,42.0,72.0,4.0,2.0,
TEXAS - Nonmetropolitan Counties,Concho,2.0,0.0,0.0,0.0,2.0,17.0,7.0,9.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Cooke,25.0,0.0,4.0,4.0,17.0,297.0,151.0,119.0,27.0,6.0,
TEXAS - Nonmetropolitan Counties,Cottle,1.0,0.0,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Crane,1.0,0.0,0.0,0.0,1.0,36.0,13.0,23.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Culberson,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Dallam,1.0,0.0,0.0,1.0,0.0,17.0,10.0,4.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Dawson,2.0,0.0,1.0,0.0,1.0,28.0,9.0,18.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Deaf Smith,6.0,0.0,0.0,0.0,6.0,77.0,32.0,39.0,6.0,2.0,
TEXAS - Nonmetropolitan Counties,DeWitt,12.0,1.0,0.0,1.0,10.0,113.0,49.0,62.0,2.0,1.0,
TEXAS - Nonmetropolitan Counties,Dickens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Dimmit,49.0,0.0,3.0,0.0,46.0,167.0,57.0,97.0,13.0,1.0,
TEXAS - Nonmetropolitan Counties,Donley,10.0,0.0,0.0,0.0,10.0,50.0,21.0,26.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Duval,10.0,0.0,0.0,0.0,10.0,67.0,36.0,24.0,7.0,0.0,
TEXAS - Nonmetropolitan Counties,Eastland,6.0,0.0,0.0,1.0,5.0,37.0,13.0,22.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Edwards,6.0,1.0,1.0,0.0,4.0,38.0,18.0,17.0,3.0,6.0,
TEXAS - Nonmetropolitan Counties,Erath,31.0,0.0,5.0,1.0,25.0,135.0,51.0,71.0,13.0,0.0,
TEXAS - Nonmetropolitan Counties,Falls,15.0,0.0,1.0,2.0,12.0,79.0,32.0,30.0,17.0,1.0,
TEXAS - Nonmetropolitan Counties,Fannin,19.0,0.0,2.0,2.0,15.0,179.0,78.0,86.0,15.0,3.0,
TEXAS - Nonmetropolitan Counties,Fayette,2.0,0.0,0.0,0.0,2.0,154.0,54.0,89.0,11.0,0.0,
TEXAS - Nonmetropolitan Counties,Fisher,6.0,1.0,3.0,0.0,2.0,58.0,28.0,28.0,2.0,1.0,
TEXAS - Nonmetropolitan Counties,Floyd,3.0,0.0,1.0,0.0,2.0,14.0,7.0,6.0,1.0,2.0,
TEXAS - Nonmetropolitan Counties,Foard,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Franklin,19.0,1.0,1.0,2.0,15.0,88.0,47.0,36.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Freestone,12.0,0.0,0.0,0.0,12.0,152.0,50.0,82.0,20.0,0.0,
TEXAS - Nonmetropolitan Counties,Frio,1.0,0.0,0.0,0.0,1.0,68.0,28.0,38.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Gaines,6.0,0.0,0.0,0.0,6.0,63.0,19.0,33.0,11.0,0.0,
TEXAS - Nonmetropolitan Counties,Garza,6.0,0.0,1.0,1.0,4.0,61.0,23.0,34.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Gillespie,9.0,0.0,2.0,0.0,7.0,88.0,22.0,63.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Glasscock,1.0,0.0,0.0,0.0,1.0,17.0,3.0,13.0,1.0,2.0,
TEXAS - Nonmetropolitan Counties,Gonzales,27.0,1.0,1.0,3.0,22.0,173.0,80.0,78.0,15.0,0.0,
TEXAS - Nonmetropolitan Counties,Gray,8.0,0.0,0.0,1.0,7.0,131.0,51.0,70.0,10.0,0.0,
TEXAS - Nonmetropolitan Counties,Grimes,31.0,1.0,1.0,7.0,22.0,335.0,119.0,190.0,26.0,1.0,
TEXAS - Nonmetropolitan Counties,Hale,3.0,0.0,1.0,0.0,2.0,93.0,42.0,46.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Hall,1.0,0.0,0.0,0.0,1.0,14.0,6.0,5.0,3.0,1.0,
TEXAS - Nonmetropolitan Counties,Hamilton,16.0,1.0,1.0,1.0,13.0,95.0,32.0,51.0,12.0,3.0,
TEXAS - Nonmetropolitan Counties,Hansford,1.0,0.0,0.0,0.0,1.0,17.0,3.0,12.0,2.0,1.0,
TEXAS - Nonmetropolitan Counties,Hardeman,13.0,1.0,3.0,2.0,7.0,136.0,60.0,72.0,4.0,1.0,
TEXAS - Nonmetropolitan Counties,Harrison,108.0,4.0,0.0,3.0,101.0,795.0,436.0,326.0,33.0,0.0,
TEXAS - Nonmetropolitan Counties,Hartley,2.0,0.0,1.0,0.0,1.0,9.0,2.0,6.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Haskell,3.0,0.0,0.0,0.0,3.0,16.0,2.0,11.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Hemphill,17.0,0.0,4.0,0.0,13.0,52.0,17.0,32.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Henderson,279.0,6.0,37.0,12.0,224.0,1198.0,475.0,586.0,137.0,5.0,
TEXAS - Nonmetropolitan Counties,Hill,6.0,2.0,3.0,0.0,1.0,346.0,129.0,199.0,18.0,4.0,
TEXAS - Nonmetropolitan Counties,Hockley,10.0,0.0,1.0,0.0,9.0,92.0,41.0,45.0,6.0,1.0,
TEXAS - Nonmetropolitan Counties,Hood,62.0,1.0,5.0,1.0,55.0,685.0,224.0,410.0,51.0,6.0,
TEXAS - Nonmetropolitan Counties,Hopkins,24.0,1.0,8.0,1.0,14.0,200.0,85.0,107.0,8.0,0.0,
TEXAS - Nonmetropolitan Counties,Houston,25.0,0.0,3.0,2.0,20.0,161.0,43.0,102.0,16.0,2.0,
TEXAS - Nonmetropolitan Counties,Howard,9.0,0.0,2.0,1.0,6.0,85.0,45.0,39.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Hudspeth,2.0,0.0,0.0,0.0,2.0,22.0,10.0,11.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Hutchinson,7.0,0.0,3.0,0.0,4.0,138.0,55.0,72.0,11.0,0.0,
TEXAS - Nonmetropolitan Counties,Jack,5.0,0.0,1.0,0.0,4.0,51.0,27.0,17.0,7.0,0.0,
TEXAS - Nonmetropolitan Counties,Jackson,24.0,0.0,0.0,0.0,24.0,80.0,33.0,44.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Jasper,74.0,0.0,8.0,5.0,61.0,288.0,109.0,149.0,30.0,0.0,
TEXAS - Nonmetropolitan Counties,Jeff Davis,6.0,0.0,2.0,2.0,2.0,8.0,3.0,3.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Jim Hogg,4.0,0.0,0.0,0.0,4.0,68.0,18.0,45.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Jim Wells,81.0,0.0,4.0,5.0,72.0,555.0,309.0,217.0,29.0,2.0,
TEXAS - Nonmetropolitan Counties,Karnes,9.0,0.0,0.0,0.0,9.0,80.0,41.0,32.0,7.0,1.0,
TEXAS - Nonmetropolitan Counties,Kenedy,3.0,0.0,3.0,0.0,0.0,8.0,4.0,3.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Kent,5.0,0.0,0.0,0.0,5.0,7.0,3.0,4.0,0.0,1.0,
TEXAS - Nonmetropolitan Counties,Kerr,44.0,0.0,9.0,2.0,33.0,380.0,123.0,244.0,13.0,1.0,
TEXAS - Nonmetropolitan Counties,Kimble,1.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,King,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Kinney,1.0,0.0,0.0,0.0,1.0,27.0,14.0,8.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Kleberg,12.0,0.0,1.0,0.0,11.0,292.0,44.0,248.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Knox,2.0,0.0,0.0,0.0,2.0,20.0,10.0,9.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Lamar,55.0,0.0,5.0,6.0,44.0,382.0,166.0,194.0,22.0,0.0,
TEXAS - Nonmetropolitan Counties,Lamb,7.0,1.0,0.0,0.0,6.0,87.0,36.0,50.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,La Salle,3.0,0.0,0.0,0.0,3.0,67.0,16.0,51.0,0.0,1.0,
TEXAS - Nonmetropolitan Counties,Lavaca,8.0,0.0,0.0,0.0,8.0,91.0,58.0,31.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Lee,14.0,0.0,2.0,0.0,12.0,85.0,36.0,41.0,8.0,1.0,
TEXAS - Nonmetropolitan Counties,Leon,31.0,0.0,7.0,4.0,20.0,132.0,62.0,55.0,15.0,0.0,
TEXAS - Nonmetropolitan Counties,Limestone,26.0,0.0,20.0,0.0,6.0,305.0,150.0,145.0,10.0,6.0,
TEXAS - Nonmetropolitan Counties,Lipscomb,2.0,0.0,1.0,0.0,1.0,16.0,3.0,11.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Live Oak,0.0,0.0,0.0,0.0,0.0,62.0,26.0,32.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Llano,14.0,3.0,7.0,1.0,3.0,336.0,121.0,208.0,7.0,0.0,
TEXAS - Nonmetropolitan Counties,Loving,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Lynn,0.0,0.0,0.0,0.0,0.0,44.0,20.0,24.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Madison,23.0,0.0,0.0,1.0,22.0,113.0,49.0,42.0,22.0,0.0,
TEXAS - Nonmetropolitan Counties,Marion,35.0,0.0,11.0,2.0,22.0,199.0,99.0,85.0,15.0,0.0,
TEXAS - Nonmetropolitan Counties,Martin,2.0,1.0,0.0,0.0,1.0,22.0,12.0,9.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Mason,4.0,0.0,2.0,0.0,2.0,60.0,10.0,45.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Matagorda,52.0,2.0,2.0,1.0,47.0,270.0,107.0,154.0,9.0,6.0,
TEXAS - Nonmetropolitan Counties,Maverick,69.0,0.0,0.0,3.0,66.0,634.0,253.0,368.0,13.0,0.0,
TEXAS - Nonmetropolitan Counties,McCulloch,6.0,0.0,1.0,0.0,5.0,39.0,15.0,21.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,McMullen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Menard,6.0,0.0,1.0,1.0,4.0,7.0,3.0,4.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Milam,7.0,0.0,1.0,1.0,5.0,176.0,68.0,97.0,11.0,4.0,
TEXAS - Nonmetropolitan Counties,Mills,11.0,0.0,0.0,0.0,11.0,56.0,18.0,34.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Mitchell,2.0,2.0,0.0,0.0,0.0,16.0,4.0,11.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Montague,20.0,0.0,2.0,0.0,18.0,172.0,68.0,93.0,11.0,3.0,
TEXAS - Nonmetropolitan Counties,Moore,1.0,0.0,1.0,0.0,0.0,68.0,18.0,48.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Morris,29.0,1.0,1.0,1.0,26.0,129.0,60.0,59.0,10.0,0.0,
TEXAS - Nonmetropolitan Counties,Motley,2.0,0.0,0.0,0.0,2.0,9.0,3.0,6.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Nacogdoches,83.0,1.0,8.0,3.0,71.0,326.0,110.0,194.0,22.0,3.0,
TEXAS - Nonmetropolitan Counties,Navarro,38.0,2.0,3.0,1.0,32.0,574.0,225.0,329.0,20.0,9.0,
TEXAS - Nonmetropolitan Counties,Newton,13.0,2.0,2.0,0.0,9.0,134.0,45.0,87.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Nolan,8.0,0.0,0.0,0.0,8.0,58.0,15.0,37.0,6.0,0.0,
TEXAS - Nonmetropolitan Counties,Ochiltree,6.0,0.0,1.0,0.0,5.0,30.0,8.0,17.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Oldham,0.0,0.0,0.0,0.0,0.0,21.0,5.0,15.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Palo Pinto,19.0,1.0,0.0,0.0,18.0,196.0,100.0,86.0,10.0,3.0,
TEXAS - Nonmetropolitan Counties,Panola,19.0,0.0,2.0,0.0,17.0,232.0,76.0,124.0,32.0,0.0,
TEXAS - Nonmetropolitan Counties,Parmer,2.0,0.0,0.0,0.0,2.0,46.0,29.0,16.0,1.0,2.0,
TEXAS - Nonmetropolitan Counties,Pecos,10.0,0.0,1.0,0.0,9.0,37.0,13.0,21.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Polk,63.0,0.0,23.0,4.0,36.0,642.0,275.0,311.0,56.0,3.0,
TEXAS - Nonmetropolitan Counties,Presidio,3.0,0.0,2.0,0.0,1.0,6.0,2.0,4.0,0.0,2.0,
TEXAS - Nonmetropolitan Counties,Rains,10.0,0.0,2.0,0.0,8.0,167.0,72.0,91.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Reagan,1.0,0.0,0.0,0.0,1.0,23.0,10.0,13.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Real,1.0,0.0,0.0,0.0,1.0,10.0,5.0,4.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Red River,48.0,2.0,1.0,4.0,41.0,113.0,53.0,51.0,9.0,2.0,
TEXAS - Nonmetropolitan Counties,Reeves,8.0,0.0,1.0,1.0,6.0,61.0,14.0,45.0,2.0,1.0,
TEXAS - Nonmetropolitan Counties,Refugio,8.0,0.0,0.0,0.0,8.0,56.0,24.0,27.0,5.0,1.0,
TEXAS - Nonmetropolitan Counties,Roberts,2.0,0.0,0.0,0.0,2.0,15.0,2.0,13.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Runnels,0.0,0.0,0.0,0.0,0.0,21.0,2.0,19.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Sabine,7.0,1.0,0.0,0.0,6.0,69.0,34.0,34.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,San Augustine,14.0,1.0,2.0,0.0,11.0,99.0,38.0,51.0,10.0,0.0,
TEXAS - Nonmetropolitan Counties,San Saba,5.0,1.0,2.0,0.0,2.0,15.0,8.0,4.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Schleicher,1.0,0.0,0.0,0.0,1.0,18.0,10.0,8.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Scurry,7.0,0.0,2.0,0.0,5.0,58.0,26.0,28.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Shackelford,1.0,0.0,0.0,0.0,1.0,54.0,19.0,25.0,10.0,0.0,
TEXAS - Nonmetropolitan Counties,Shelby,46.0,1.0,7.0,5.0,33.0,280.0,105.0,145.0,30.0,5.0,
TEXAS - Nonmetropolitan Counties,Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Somervell,7.0,0.0,0.0,0.0,7.0,137.0,42.0,92.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Starr,89.0,0.0,14.0,10.0,65.0,322.0,136.0,162.0,24.0,4.0,
TEXAS - Nonmetropolitan Counties,Stephens,1.0,1.0,0.0,0.0,0.0,27.0,13.0,11.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Sterling,0.0,0.0,0.0,0.0,0.0,12.0,5.0,6.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Stonewall,3.0,0.0,0.0,0.0,3.0,14.0,6.0,8.0,0.0,9.0,
TEXAS - Nonmetropolitan Counties,Sutton,2.0,0.0,0.0,0.0,2.0,20.0,5.0,13.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Swisher,2.0,0.0,0.0,0.0,2.0,34.0,19.0,11.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Terrell,1.0,0.0,0.0,0.0,1.0,66.0,46.0,18.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Terry,3.0,0.0,0.0,0.0,3.0,39.0,15.0,20.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Throckmorton,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Titus,24.0,1.0,7.0,2.0,14.0,271.0,105.0,147.0,19.0,4.0,
TEXAS - Nonmetropolitan Counties,Trinity,22.0,0.0,4.0,3.0,15.0,167.0,70.0,88.0,9.0,0.0,
TEXAS - Nonmetropolitan Counties,Tyler,74.0,1.0,6.0,3.0,64.0,367.0,211.0,132.0,24.0,5.0,
TEXAS - Nonmetropolitan Counties,Upton,2.0,0.0,0.0,0.0,2.0,7.0,2.0,5.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Uvalde,22.0,1.0,1.0,0.0,20.0,177.0,64.0,100.0,13.0,2.0,
TEXAS - Nonmetropolitan Counties,Val Verde,5.0,0.0,1.0,0.0,4.0,118.0,55.0,59.0,4.0,1.0,
TEXAS - Nonmetropolitan Counties,Van Zandt,68.0,4.0,1.0,9.0,54.0,716.0,288.0,334.0,94.0,8.0,
TEXAS - Nonmetropolitan Counties,Walker,76.0,0.0,19.0,13.0,44.0,457.0,211.0,216.0,30.0,0.0,
TEXAS - Nonmetropolitan Counties,Ward,8.0,0.0,0.0,0.0,8.0,85.0,33.0,51.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Washington,34.0,1.0,8.0,3.0,22.0,186.0,107.0,69.0,10.0,0.0,
TEXAS - Nonmetropolitan Counties,Wharton,78.0,1.0,2.0,6.0,69.0,406.0,214.0,171.0,21.0,7.0,
TEXAS - Nonmetropolitan Counties,Wheeler,6.0,0.0,0.0,0.0,6.0,29.0,11.0,14.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Wilbarger,1.0,1.0,0.0,0.0,0.0,22.0,8.0,9.0,5.0,7.0,
TEXAS - Nonmetropolitan Counties,Willacy,44.0,2.0,1.0,2.0,39.0,162.0,53.0,96.0,13.0,3.0,
TEXAS - Nonmetropolitan Counties,Winkler,4.0,0.0,0.0,0.0,4.0,45.0,16.0,27.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Wood,40.0,2.0,2.0,1.0,35.0,535.0,169.0,336.0,30.0,7.0,
TEXAS - Nonmetropolitan Counties,Yoakum,6.0,0.0,1.0,0.0,5.0,38.0,15.0,21.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Young,9.0,1.0,1.0,0.0,7.0,101.0,54.0,41.0,6.0,3.0,
TEXAS - Nonmetropolitan Counties,Zapata,39.0,0.0,2.0,3.0,34.0,272.0,155.0,101.0,16.0,0.0,
TEXAS - Nonmetropolitan Counties,Zavala,32.0,4.0,1.0,3.0,24.0,93.0,34.0,51.0,8.0,4.0,
UTAH - Metropolitan Counties,Cache,23.0,0.0,7.0,1.0,15.0,481.0,66.0,394.0,21.0,0.0,
UTAH - Metropolitan Counties,Davis,18.0,0.0,3.0,0.0,15.0,285.0,53.0,218.0,14.0,0.0,
UTAH - Metropolitan Counties,Juab,3.0,0.0,1.0,0.0,2.0,71.0,12.0,56.0,3.0,0.0,
UTAH - Metropolitan Counties,Morgan,3.0,0.0,1.0,0.0,2.0,48.0,10.0,34.0,4.0,0.0,
UTAH - Metropolitan Counties,Salt Lake,736.0,3.0,80.0,110.0,543.0,8175.0,1562.0,5783.0,830.0,27.0,
UTAH - Metropolitan Counties,Summit,16.0,0.0,4.0,2.0,10.0,638.0,105.0,497.0,36.0,0.0,
UTAH - Metropolitan Counties,Tooele,33.0,0.0,9.0,0.0,24.0,279.0,63.0,178.0,38.0,6.0,
UTAH - Metropolitan Counties,Utah,17.0,0.0,6.0,0.0,11.0,336.0,68.0,246.0,22.0,0.0,
UTAH - Metropolitan Counties,Washington,19.0,2.0,6.0,0.0,11.0,132.0,36.0,88.0,8.0,1.0,
UTAH - Metropolitan Counties,Weber,41.0,0.0,5.0,6.0,30.0,1088.0,215.0,811.0,62.0,7.0,
UTAH - Nonmetropolitan Counties,Beaver,5.0,0.0,0.0,0.0,5.0,54.0,13.0,37.0,4.0,0.0,
UTAH - Nonmetropolitan Counties,Box Elder,6.0,0.0,3.0,1.0,2.0,187.0,43.0,137.0,7.0,0.0,
UTAH - Nonmetropolitan Counties,Carbon,9.0,0.0,6.0,0.0,3.0,159.0,86.0,71.0,2.0,4.0,
UTAH - Nonmetropolitan Counties,Daggett,0.0,0.0,0.0,0.0,0.0,18.0,5.0,12.0,1.0,0.0,
UTAH - Nonmetropolitan Counties,Duchesne,12.0,0.0,5.0,0.0,7.0,201.0,69.0,123.0,9.0,0.0,
UTAH - Nonmetropolitan Counties,Emery,6.0,2.0,1.0,1.0,2.0,108.0,31.0,76.0,1.0,0.0,
UTAH - Nonmetropolitan Counties,Grand,7.0,0.0,6.0,0.0,1.0,56.0,12.0,41.0,3.0,0.0,
