State,County,Violent crime,Murder and nonnegligent manslaughter,Rape(revised definition)1,Rape(legacydefinition)2,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson3
GEORGIA - Metropolitan Counties,DeKalb County Police Department,3469,80,,155,1927,1307,29924,9612,15739,4573,114
GEORGIA - Metropolitan Counties,Douglas,153,4,,10,30,109,2108,585,1352,171,5
GEORGIA - Metropolitan Counties,Echols,8,1,,1,1,5,45,26,18,1,0
GEORGIA - Metropolitan Counties,Effingham,57,1,,29,9,18,297,201,66,30,2
GEORGIA - Metropolitan Counties,Fayette,31,0,,6,7,18,555,182,333,40,0
GEORGIA - Metropolitan Counties,Floyd,34,0,,0,1,33,24,14,10,0,
GEORGIA - Metropolitan Counties,Floyd County Police Department,180,2,,5,9,164,1315,368,861,86,8
GEORGIA - Metropolitan Counties,Forsyth,202,0,,13,14,175,1801,469,1252,80,
GEORGIA - Metropolitan Counties,Fulton,9,0,,0,1,8,13,1,11,1,0
GEORGIA - Metropolitan Counties,Fulton County Police Department,668,9,,43,307,309,5544,1815,2919,810,11
GEORGIA - Metropolitan Counties,Glynn,0,0,,0,0,0,0,0,0,0,0
GEORGIA - Metropolitan Counties,Glynn County Police Department,253,2,,12,61,178,3033,750,2199,84,2
GEORGIA - Metropolitan Counties,Gwinnett County Police Department,1675,20,,176,726,753,16909,5370,10082,1457,85
GEORGIA - Metropolitan Counties,Hall,187,3,,19,45,120,2603,774,1602,227,15
GEORGIA - Metropolitan Counties,Haralson,111,0,,3,6,102,397,96,278,23,
GEORGIA - Metropolitan Counties,Harris,8,0,,2,2,4,407,16,380,11,
GEORGIA - Metropolitan Counties,Heard,18,0,,1,1,16,172,57,94,21,
GEORGIA - Metropolitan Counties,Henry,18,0,,0,0,18,123,1,119,3,
GEORGIA - Metropolitan Counties,Henry County Police Department,286,6,,27,96,157,4051,1255,2416,380,17
GEORGIA - Metropolitan Counties,Jasper,15,0,,2,3,10,229,87,138,4,0
GEORGIA - Metropolitan Counties,Jones,35,0,,0,3,32,533,143,327,63,1
GEORGIA - Metropolitan Counties,Lanier,8,0,,4,0,4,99,23,72,4,0
GEORGIA - Metropolitan Counties,Lee,14,1,,0,2,11,528,168,322,38,0
GEORGIA - Metropolitan Counties,Liberty,74,1,,2,11,60,431,171,230,30,
GEORGIA - Metropolitan Counties,Lowndes,37,0,,4,9,24,941,279,591,71,
GEORGIA - Metropolitan Counties,Madison,159,1,,1,9,148,723,207,450,66,7
GEORGIA - Metropolitan Counties,McDuffie,23,4,,1,4,14,248,76,156,16,0
GEORGIA - Metropolitan Counties,McIntosh,48,2,,2,11,33,461,167,256,38,7
GEORGIA - Metropolitan Counties,Meriwether,24,0,,2,2,20,430,123,257,50,0
GEORGIA - Metropolitan Counties,Murray,38,0,,5,2,31,759,153,543,63,0
GEORGIA - Metropolitan Counties,Muscogee,0,0,,0,0,0,0,0,0,0,0
GEORGIA - Metropolitan Counties,Newton,335,2,,13,33,287,1775,649,931,195,
GEORGIA - Metropolitan Counties,Oconee,99,0,,1,6,92,531,122,375,34,0
GEORGIA - Metropolitan Counties,Oglethorpe,50,2,,5,2,41,520,147,345,28,1
GEORGIA - Metropolitan Counties,Paulding,152,0,,16,12,124,2418,617,1616,185,18
GEORGIA - Metropolitan Counties,Pickens,27,1,,5,1,20,409,103,289,17,
GEORGIA - Metropolitan Counties,Pike,8,2,,2,1,3,109,35,69,5,0
GEORGIA - Metropolitan Counties,Rockdale,325,5,,13,34,273,2223,591,1458,174,6
GEORGIA - Metropolitan Counties,Spalding,127,2,,11,20,94,1595,430,959,206,0
GEORGIA - Metropolitan Counties,Terrell,21,0,,2,0,19,105,31,61,13,0
GEORGIA - Metropolitan Counties,Twiggs,12,0,,0,1,11,166,54,95,17,
GEORGIA - Metropolitan Counties,Walker,208,3,,2,6,197,1014,312,637,65,
GEORGIA - Metropolitan Counties,Walton,112,1,,7,7,97,1007,258,664,85,0
GEORGIA - Metropolitan Counties,Whitfield,180,5,,23,9,143,1729,479,1133,117,10
GEORGIA - Metropolitan Counties,Worth,2,1,,0,1,0,191,56,108,27,1
GEORGIA - Nonmetropolitan Counties,Baldwin,291,0,,7,16,268,994,428,552,14,0
GEORGIA - Nonmetropolitan Counties,Banks,50,0,,0,1,49,536,111,395,30,1
GEORGIA - Nonmetropolitan Counties,Ben Hill,15,0,,5,0,10,223,58,147,18,0
GEORGIA - Nonmetropolitan Counties,Berrien,23,0,,3,1,19,214,65,149,0,0
GEORGIA - Nonmetropolitan Counties,Bleckley,12,0,,0,1,11,171,69,88,14,0
GEORGIA - Nonmetropolitan Counties,Bulloch,25,1,,0,11,13,721,251,418,52,
GEORGIA - Nonmetropolitan Counties,Calhoun,4,0,,0,0,4,46,21,16,9,
GEORGIA - Nonmetropolitan Counties,Camden,47,0,,1,4,42,405,133,259,13,0
GEORGIA - Nonmetropolitan Counties,Candler,0,0,,0,0,0,54,21,33,0,0
GEORGIA - Nonmetropolitan Counties,Charlton,9,0,,1,0,8,105,40,53,12,0
GEORGIA - Nonmetropolitan Counties,Chattooga,24,0,,3,0,21,213,60,143,10,0
GEORGIA - Nonmetropolitan Counties,Clinch,5,0,,0,2,3,63,23,38,2,0
GEORGIA - Nonmetropolitan Counties,Coffee,46,0,,6,9,31,703,207,451,45,3
GEORGIA - Nonmetropolitan Counties,Cook,21,0,,0,0,21,180,51,118,11,0
GEORGIA - Nonmetropolitan Counties,Crisp,18,0,,0,0,18,380,89,276,15,0
GEORGIA - Nonmetropolitan Counties,Decatur,28,0,,2,2,24,263,72,181,10,6
GEORGIA - Nonmetropolitan Counties,Dodge,24,1,,1,2,20,395,137,247,11,1
GEORGIA - Nonmetropolitan Counties,Dooly,16,0,,0,1,15,72,22,50,0,0
GEORGIA - Nonmetropolitan Counties,Early,24,2,,1,3,18,139,40,95,4,0
GEORGIA - Nonmetropolitan Counties,Elbert,43,0,,4,4,35,690,218,449,23,0
GEORGIA - Nonmetropolitan Counties,Emanuel,7,1,,0,0,6,397,235,130,32,0
GEORGIA - Nonmetropolitan Counties,Fannin,107,0,,3,2,102,345,151,174,20,1
GEORGIA - Nonmetropolitan Counties,Franklin,8,0,,3,1,4,381,141,211,29,
GEORGIA - Nonmetropolitan Counties,Gilmer,36,2,,10,1,23,344,112,205,27,0
GEORGIA - Nonmetropolitan Counties,Gordon,159,2,,3,11,143,737,229,505,3,0
GEORGIA - Nonmetropolitan Counties,Grady,14,1,,1,2,10,196,87,97,12,0
GEORGIA - Nonmetropolitan Counties,Greene,23,1,,1,4,17,212,57,150,5,0
GEORGIA - Nonmetropolitan Counties,Habersham,49,0,,10,2,37,499,186,293,20,0
GEORGIA - Nonmetropolitan Counties,Hancock,1,0,,0,1,0,56,22,32,2,
GEORGIA - Nonmetropolitan Counties,Hart,66,0,,2,2,62,474,170,282,22,
GEORGIA - Nonmetropolitan Counties,Irwin,6,0,,0,0,6,167,55,98,14,0
GEORGIA - Nonmetropolitan Counties,Jackson,31,3,,5,5,18,915,258,605,52,
GEORGIA - Nonmetropolitan Counties,Jeff Davis,25,0,,1,6,18,323,75,217,31,0
GEORGIA - Nonmetropolitan Counties,Jefferson,13,0,,2,2,9,175,91,75,9,4
GEORGIA - Nonmetropolitan Counties,Johnson,37,0,,0,0,37,82,41,34,7,
GEORGIA - Nonmetropolitan Counties,Laurens,39,0,,2,14,23,775,186,502,87,3
GEORGIA - Nonmetropolitan Counties,Lumpkin,80,0,,3,1,76,454,117,307,30,4
GEORGIA - Nonmetropolitan Counties,Macon,0,0,,0,0,0,64,26,31,7,0
GEORGIA - Nonmetropolitan Counties,Miller,1,0,,0,0,1,44,17,23,4,0
GEORGIA - Nonmetropolitan Counties,Mitchell,46,0,,0,2,44,208,67,121,20,0
GEORGIA - Nonmetropolitan Counties,Morgan,13,0,,0,0,13,160,47,84,29,1
GEORGIA - Nonmetropolitan Counties,Peach,20,1,,2,2,15,309,109,158,42,0
GEORGIA - Nonmetropolitan Counties,Pierce3,0,0,,0,0,0,,,96,3,0
GEORGIA - Nonmetropolitan Counties,Polk County Police Department,82,1,,7,2,72,808,267,451,90,
GEORGIA - Nonmetropolitan Counties,Putnam,52,1,,2,1,48,423,148,260,15,
GEORGIA - Nonmetropolitan Counties,Quitman,22,0,,1,3,18,49,18,28,3,
GEORGIA - Nonmetropolitan Counties,Rabun,11,1,,2,0,8,148,43,90,15,0
GEORGIA - Nonmetropolitan Counties,Schley,2,0,,0,0,2,13,5,7,1,0
GEORGIA - Nonmetropolitan Counties,Seminole,13,0,,1,0,12,76,30,41,5,2
GEORGIA - Nonmetropolitan Counties,Stephens,20,0,,0,0,20,597,133,448,16,0
GEORGIA - Nonmetropolitan Counties,Sumter,29,0,,4,2,23,297,94,178,25,0
GEORGIA - Nonmetropolitan Counties,Talbot,11,0,,0,1,10,57,41,13,3,
GEORGIA - Nonmetropolitan Counties,Taliaferro,6,0,,0,0,6,72,37,32,3,0
GEORGIA - Nonmetropolitan Counties,Tattnall,18,0,,0,3,15,270,94,152,24,0
GEORGIA - Nonmetropolitan Counties,Taylor,2,0,,0,1,1,71,20,40,11,
GEORGIA - Nonmetropolitan Counties,Telfair,10,0,,0,1,9,80,33,41,6,
GEORGIA - Nonmetropolitan Counties,Thomas,39,2,,7,10,20,570,233,295,42,10
GEORGIA - Nonmetropolitan Counties,Tift,137,1,,5,28,103,817,262,504,51,
GEORGIA - Nonmetropolitan Counties,Toombs,20,0,,3,0,17,275,95,144,36,3
GEORGIA - Nonmetropolitan Counties,Towns,7,0,,0,0,7,122,55,62,5,1
GEORGIA - Nonmetropolitan Counties,Treutlen,4,1,,0,0,3,76,33,38,5,
GEORGIA - Nonmetropolitan Counties,Troup,25,1,,1,6,17,734,189,485,60,
GEORGIA - Nonmetropolitan Counties,Turner,7,0,,0,1,6,86,16,65,5,0
GEORGIA - Nonmetropolitan Counties,Union,11,0,,2,0,9,127,48,67,12,
GEORGIA - Nonmetropolitan Counties,Upson,18,0,,0,2,16,433,151,271,11,0
GEORGIA - Nonmetropolitan Counties,Ware,36,0,,11,4,21,672,167,465,40,
GEORGIA - Nonmetropolitan Counties,Washington,28,1,,1,2,24,227,112,108,7,0
GEORGIA - Nonmetropolitan Counties,Wheeler,1,0,,0,0,1,83,35,36,12,0
GEORGIA - Nonmetropolitan Counties,White,18,0,,3,2,13,325,145,158,22,
GEORGIA - Nonmetropolitan Counties,Wilcox,4,0,,2,0,2,66,25,37,4,0
GEORGIA - Nonmetropolitan Counties,Wilkes,4,0,,0,0,4,17,5,10,2,0
GEORGIA - Nonmetropolitan Counties,Wilkinson,14,0,,1,1,12,102,41,55,6,0
HAWAII - Nonmetropolitan Counties,Hawaii Police Department5,514,3,,85,79,347,5255,1141,3627,487,21
HAWAII - Nonmetropolitan Counties,Kauai Police Department,246,2,,40,18,186,2476,714,1652,110,10
IDAHO - Metropolitan Counties,Ada,119,1,,16,4,98,968,246,691,31,10
IDAHO - Metropolitan Counties,Bonneville,88,0,,9,1,78,801,213,551,37,5
IDAHO - Metropolitan Counties,Canyon,61,1,,9,1,50,598,226,335,37,2
IDAHO - Metropolitan Counties,Franklin,9,0,,1,0,8,29,6,21,2,0
IDAHO - Metropolitan Counties,Gem,13,0,,0,0,13,40,20,19,1,0
IDAHO - Metropolitan Counties,Jefferson,13,0,,1,0,12,84,27,50,7,1
IDAHO - Metropolitan Counties,Kootenai,97,2,,13,4,78,1122,331,744,47,9
IDAHO - Metropolitan Counties,Nez Perce,10,0,,2,0,8,119,25,89,5,0
IDAHO - Metropolitan Counties,Owyhee,13,0,,4,0,9,132,26,96,10,1
IDAHO - Metropolitan Counties,Power,2,0,,2,0,0,45,5,38,2,1
IDAHO - Nonmetropolitan Counties,Adams,8,0,,0,0,8,52,5,44,3,0
IDAHO - Nonmetropolitan Counties,Bear Lake,1,0,,0,0,1,39,6,31,2,0
IDAHO - Nonmetropolitan Counties,Benewah,4,0,,0,0,4,32,10,18,4,0
IDAHO - Nonmetropolitan Counties,Bingham,32,0,,12,2,18,271,80,174,17,1
IDAHO - Nonmetropolitan Counties,Blaine,4,0,,0,0,4,23,10,13,0,2
IDAHO - Nonmetropolitan Counties,Bonner,37,1,,5,1,30,434,150,238,46,4
IDAHO - Nonmetropolitan Counties,Boundary,7,0,,0,1,6,85,29,50,6,0
IDAHO - Nonmetropolitan Counties,Butte,7,0,,1,1,5,2,1,1,0,0
IDAHO - Nonmetropolitan Counties,Camas,0,0,,0,0,0,10,6,4,0,0
IDAHO - Nonmetropolitan Counties,Caribou,2,0,,1,0,1,13,8,5,0,0
IDAHO - Nonmetropolitan Counties,Clearwater,16,0,,0,0,16,97,17,76,4,0
IDAHO - Nonmetropolitan Counties,Elmore,18,0,,3,0,15,48,12,31,5,0
IDAHO - Nonmetropolitan Counties,Fremont,4,0,,0,0,4,66,3,58,5,0
IDAHO - Nonmetropolitan Counties,Gooding,11,0,,2,0,9,46,10,31,5,0
IDAHO - Nonmetropolitan Counties,Idaho,8,0,,2,0,6,91,19,65,7,1
IDAHO - Nonmetropolitan Counties,Jerome,3,0,,0,0,3,70,18,45,7,0
IDAHO - Nonmetropolitan Counties,Latah,23,0,,6,0,17,157,72,76,9,2
IDAHO - Nonmetropolitan Counties,Lemhi,5,0,,1,0,4,37,8,25,4,1
IDAHO - Nonmetropolitan Counties,Lewis,5,0,,0,0,5,36,13,22,1,1
IDAHO - Nonmetropolitan Counties,Lincoln,5,0,,1,0,4,13,3,8,2,0
IDAHO - Nonmetropolitan Counties,Madison,9,0,,6,0,3,74,24,49,1,0
IDAHO - Nonmetropolitan Counties,Minidoka,3,0,,1,0,2,145,45,91,9,0
IDAHO - Nonmetropolitan Counties,Oneida,4,0,,0,0,4,25,9,15,1,0
IDAHO - Nonmetropolitan Counties,Payette,23,0,,4,1,18,102,36,60,6,0
IDAHO - Nonmetropolitan Counties,Shoshone,34,0,,9,0,25,160,50,102,8,0
IDAHO - Nonmetropolitan Counties,Teton,1,0,,1,0,0,78,14,62,2,2
IDAHO - Nonmetropolitan Counties,Twin Falls,35,0,,3,1,31,205,78,104,23,6
IDAHO - Nonmetropolitan Counties,Valley,16,0,,6,0,10,73,22,47,4,2
IDAHO - Nonmetropolitan Counties,Washington,2,0,,0,0,2,16,9,7,0,0
ILLINOIS - Metropolitan Counties5,Bond,6,0,,0,0,6,142,46,91,5,0
ILLINOIS - Metropolitan Counties5,Boone,21,0,,5,0,16,295,72,211,12,137
ILLINOIS - Metropolitan Counties5,Champaign,148,4,,24,5,115,531,157,350,24,13
ILLINOIS - Metropolitan Counties5,Clinton,9,0,,5,0,4,162,19,141,2,0
ILLINOIS - Metropolitan Counties5,De Kalb,33,0,,8,1,24,268,58,199,11,2
ILLINOIS - Metropolitan Counties5,Du Page,79,0,,11,13,55,1334,296,1006,32,0
ILLINOIS - Metropolitan Counties5,Grundy,2,0,,0,0,2,210,58,148,4,3
ILLINOIS - Metropolitan Counties5,Henry,0,0,,0,0,0,79,19,56,4,0
ILLINOIS - Metropolitan Counties5,Jersey,28,0,,9,1,18,137,31,105,1,0
ILLINOIS - Metropolitan Counties5,Kendall,63,1,,9,3,50,399,109,283,7,7
ILLINOIS - Metropolitan Counties5,Lake,83,2,,13,10,58,1714,459,1178,77,15
ILLINOIS - Metropolitan Counties5,Macon,66,0,,9,0,57,432,147,273,12,1
ILLINOIS - Metropolitan Counties5,Macoupin,10,0,,3,0,7,245,75,167,3,2
ILLINOIS - Metropolitan Counties5,Madison,90,1,,8,5,76,1108,316,766,26,4
ILLINOIS - Metropolitan Counties5,Marshall,0,0,,0,0,0,45,17,26,2,0
ILLINOIS - Metropolitan Counties5,McLean,42,0,,15,4,23,206,67,122,17,3
ILLINOIS - Metropolitan Counties5,Mercer,26,0,,8,0,18,152,57,88,7,0
ILLINOIS - Metropolitan Counties5,Peoria,180,2,,40,19,119,743,180,522,41,12
ILLINOIS - Metropolitan Counties5,Piatt,22,0,,6,0,16,121,33,85,3,1
ILLINOIS - Metropolitan Counties5,Rock Island,51,0,,11,4,36,313,95,209,9,1
ILLINOIS - Metropolitan Counties5,Sangamon,170,1,,29,19,121,944,406,499,39,14
ILLINOIS - Metropolitan Counties5,Stark,11,0,,2,0,9,72,18,50,4,3
ILLINOIS - Metropolitan Counties5,St. Clair,85,1,,23,15,46,1050,281,679,90,17
ILLINOIS - Metropolitan Counties5,Tazewell,1,0,,0,0,1,243,85,142,16,1
ILLINOIS - Metropolitan Counties5,Vermilion,69,0,,13,4,52,487,168,304,15,0
ILLINOIS - Metropolitan Counties5,Winnebago,120,1,,22,16,81,1200,399,735,66,3
ILLINOIS - Metropolitan Counties5,Woodford,4,0,,0,1,3,141,33,101,7,0
ILLINOIS - Nonmetropolitan Counties5,Adams,22,0,,3,0,19,223,63,151,9,0
ILLINOIS - Nonmetropolitan Counties5,Bureau,15,0,,0,0,15,221,61,157,3,1
ILLINOIS - Nonmetropolitan Counties5,Cass,2,0,,0,0,2,64,27,36,1,0
ILLINOIS - Nonmetropolitan Counties5,Christian,72,0,,0,0,72,148,28,113,7,3
ILLINOIS - Nonmetropolitan Counties5,Clark,3,0,,0,0,3,72,33,37,2,2
ILLINOIS - Nonmetropolitan Counties5,Clay,4,0,,0,0,4,64,20,43,1,8
ILLINOIS - Nonmetropolitan Counties5,Coles,5,0,,0,0,5,105,24,77,4,1
ILLINOIS - Nonmetropolitan Counties5,Crawford,1,0,,0,0,1,59,23,33,3,0
ILLINOIS - Nonmetropolitan Counties5,Douglas,13,0,,0,0,13,28,3,24,1,0
ILLINOIS - Nonmetropolitan Counties5,Edgar,26,0,,5,0,21,65,29,32,4,0
ILLINOIS - Nonmetropolitan Counties5,Effingham,9,0,,0,0,9,166,54,99,13,2
ILLINOIS - Nonmetropolitan Counties5,Franklin,12,0,,0,1,11,283,102,172,9,4
ILLINOIS - Nonmetropolitan Counties5,Fulton,8,0,,0,0,8,133,34,89,10,0
ILLINOIS - Nonmetropolitan Counties5,Gallatin,3,0,,0,0,3,66,19,46,1,0
ILLINOIS - Nonmetropolitan Counties5,Iroquois,5,0,,0,0,5,150,75,73,2,0
ILLINOIS - Nonmetropolitan Counties5,Jackson,47,0,,11,5,31,336,162,161,13,3
ILLINOIS - Nonmetropolitan Counties5,Jefferson,52,0,,4,2,46,339,130,177,32,7
ILLINOIS - Nonmetropolitan Counties5,Johnson,23,0,,1,0,22,105,28,67,10,1
ILLINOIS - Nonmetropolitan Counties5,La Salle,32,0,,15,1,16,400,130,258,12,10
ILLINOIS - Nonmetropolitan Counties5,Lawrence,15,0,,0,0,15,24,14,9,1,0
ILLINOIS - Nonmetropolitan Counties5,Livingston,15,0,,6,2,7,278,54,215,9,47
ILLINOIS - Nonmetropolitan Counties5,Marion,18,0,,8,1,9,277,93,165,19,0
ILLINOIS - Nonmetropolitan Counties5,Mason,20,0,,5,0,15,132,31,99,2,2
ILLINOIS - Nonmetropolitan Counties5,Massac,9,0,,0,0,9,146,49,92,5,1
ILLINOIS - Nonmetropolitan Counties5,McDonough,6,0,,0,0,6,91,31,58,2,1
ILLINOIS - Nonmetropolitan Counties5,Montgomery,108,0,,0,0,108,153,74,79,0,0
ILLINOIS - Nonmetropolitan Counties5,Morgan,10,1,,2,0,7,112,42,66,4,3
ILLINOIS - Nonmetropolitan Counties5,Moultrie,8,0,,2,1,5,54,13,41,0,0
ILLINOIS - Nonmetropolitan Counties5,Ogle,13,0,,6,0,7,308,74,221,13,1
ILLINOIS - Nonmetropolitan Counties5,Perry,22,3,,1,2,16,88,50,38,0,0
ILLINOIS - Nonmetropolitan Counties5,Pike,1,0,,1,0,0,7,3,4,0,0
ILLINOIS - Nonmetropolitan Counties5,Pope,13,0,,0,0,13,45,25,19,1,0
ILLINOIS - Nonmetropolitan Counties5,Pulaski,79,0,,5,2,72,104,38,55,11,0
ILLINOIS - Nonmetropolitan Counties5,Putnam,4,0,,3,0,1,48,13,35,0,0
ILLINOIS - Nonmetropolitan Counties5,Richland,6,0,,1,1,4,91,32,52,7,0
ILLINOIS - Nonmetropolitan Counties5,Schuyler,5,0,,0,0,5,10,2,8,0,0
ILLINOIS - Nonmetropolitan Counties5,Shelby,12,0,,0,0,12,66,28,38,0,0
ILLINOIS - Nonmetropolitan Counties5,Stephenson,6,1,,1,1,3,208,56,144,8,1
ILLINOIS - Nonmetropolitan Counties5,Union,15,0,,2,0,13,107,18,82,7,0
ILLINOIS - Nonmetropolitan Counties5,Warren,11,0,,0,0,11,89,31,56,2,0
ILLINOIS - Nonmetropolitan Counties5,Washington,37,0,,0,0,37,66,27,38,1,0
ILLINOIS - Nonmetropolitan Counties5,White,6,0,,0,0,6,168,53,113,2,3
ILLINOIS - Nonmetropolitan Counties5,Whiteside,22,0,,11,0,11,233,81,144,8,0
ILLINOIS - Nonmetropolitan Counties5,Williamson,9,0,,1,1,7,359,139,207,13,8
INDIANA - Metropolitan Counties,Allen,65,2,,14,10,39,872,187,635,50,0
INDIANA - Metropolitan Counties,Bartholomew,30,0,,10,1,19,497,138,322,37,1
INDIANA - Metropolitan Counties,Boone,1,0,,0,1,0,170,42,118,10,0
INDIANA - Metropolitan Counties,Brown,2,0,,1,0,1,97,42,54,1,1
INDIANA - Metropolitan Counties,Carroll,12,0,,3,0,9,174,63,98,13,
INDIANA - Metropolitan Counties,Clark,70,0,,10,8,52,745,268,435,42,3
INDIANA - Metropolitan Counties,Delaware,19,0,,6,1,12,490,113,316,61,0
INDIANA - Metropolitan Counties,Elkhart,42,1,,9,23,9,1646,533,987,126,13
INDIANA - Metropolitan Counties,Floyd,0,0,,0,0,0,651,150,469,32,1
INDIANA - Metropolitan Counties,Franklin,1,0,,0,0,1,126,80,41,5,3
INDIANA - Metropolitan Counties,Gibson,5,0,,0,1,4,139,31,105,3,6
INDIANA - Metropolitan Counties,Greene,6,0,,3,1,2,159,47,99,13,1
INDIANA - Metropolitan Counties,Hancock,11,0,,3,3,5,286,78,192,16,0
INDIANA - Metropolitan Counties,Harrison,11,1,,0,3,7,422,106,298,18,
INDIANA - Metropolitan Counties,Howard,37,0,,4,3,30,453,208,230,15,0
INDIANA - Metropolitan Counties,Lake,32,1,,3,15,13,1023,176,773,74,0
INDIANA - Metropolitan Counties,La Porte,28,0,,6,9,13,816,312,458,46,1
INDIANA - Metropolitan Counties,Madison,30,0,,4,3,23,478,200,246,32,0
INDIANA - Metropolitan Counties,Monroe,60,3,,12,6,39,1025,349,613,63,3
INDIANA - Metropolitan Counties,Newton,14,0,,2,0,12,206,77,117,12,4
INDIANA - Metropolitan Counties,Porter,42,0,,0,4,38,771,124,604,43,1
INDIANA - Metropolitan Counties,Putnam,9,2,,1,1,5,245,106,114,25,2
INDIANA - Metropolitan Counties,Shelby,28,0,,4,2,22,279,103,157,19,2
INDIANA - Metropolitan Counties,St. Joseph,116,1,,13,21,81,2107,603,1440,64,0
INDIANA - Metropolitan Counties,Sullivan,13,0,,0,0,13,187,43,121,23,0
INDIANA - Metropolitan Counties,Tippecanoe,31,0,,9,6,16,909,253,608,48,6
INDIANA - Metropolitan Counties,Tipton,9,0,,2,1,6,71,24,42,5,0
INDIANA - Metropolitan Counties,Vanderburgh6,,2,,7,9,,790,124,631,35,4
INDIANA - Metropolitan Counties,Warrick,92,0,,4,0,88,600,85,490,25,3
INDIANA - Metropolitan Counties,Wells,2,0,,1,0,1,150,40,102,8,0
INDIANA - Nonmetropolitan Counties,Blackford,4,0,,0,0,4,57,14,39,4,0
INDIANA - Nonmetropolitan Counties,Cass,10,0,,2,0,8,216,34,177,5,0
INDIANA - Nonmetropolitan Counties,Clinton,11,0,,1,3,7,360,76,264,20,0
INDIANA - Nonmetropolitan Counties,Daviess,7,0,,0,1,6,103,35,55,13,3
INDIANA - Nonmetropolitan Counties,Fulton,16,0,,4,1,11,94,38,50,6,3
INDIANA - Nonmetropolitan Counties,Grant,9,0,,4,4,1,384,131,224,29,
INDIANA - Nonmetropolitan Counties,Henry,6,0,,4,1,1,566,193,345,28,0
INDIANA - Nonmetropolitan Counties,Huntington,9,1,,1,4,3,131,37,87,7,0
INDIANA - Nonmetropolitan Counties,Jackson,18,0,,2,0,16,412,105,294,13,3
INDIANA - Nonmetropolitan Counties,Jay,4,0,,0,0,4,104,24,72,8,0
INDIANA - Nonmetropolitan Counties,Jennings,21,0,,4,1,16,310,137,154,19,0
INDIANA - Nonmetropolitan Counties,Knox,0,0,,0,0,0,0,0,0,0,0
INDIANA - Nonmetropolitan Counties,Kosciusko,34,0,,4,2,28,710,133,539,38,2
INDIANA - Nonmetropolitan Counties,LaGrange,6,0,,0,4,2,202,47,134,21,0
INDIANA - Nonmetropolitan Counties,Lawrence,13,0,,9,0,4,305,130,160,15,5
INDIANA - Nonmetropolitan Counties,Marshall6,,0,,5,0,,,110,,16,0
INDIANA - Nonmetropolitan Counties,Martin,0,0,,0,0,0,70,15,48,7,0
INDIANA - Nonmetropolitan Counties,Montgomery,24,0,,1,1,22,447,178,259,10,0
INDIANA - Nonmetropolitan Counties,Noble,16,0,,3,0,13,168,78,82,8,1
INDIANA - Nonmetropolitan Counties,Parke,0,0,,0,0,0,140,37,100,3,2
INDIANA - Nonmetropolitan Counties,Pulaski,46,0,,3,0,43,179,43,123,13,4
INDIANA - Nonmetropolitan Counties,Randolph,1,1,,0,0,0,272,92,167,13,2
INDIANA - Nonmetropolitan Counties,Ripley,9,0,,1,0,8,229,64,157,8,1
INDIANA - Nonmetropolitan Counties,Rush,2,0,,0,0,2,268,67,193,8,1
INDIANA - Nonmetropolitan Counties,Scott,12,0,,0,0,12,137,54,76,7,1
INDIANA - Nonmetropolitan Counties,Starke,30,0,,5,0,25,442,81,324,37,7
INDIANA - Nonmetropolitan Counties,Steuben,19,0,,6,5,8,467,123,329,15,2
INDIANA - Nonmetropolitan Counties,Wayne,0,0,,0,0,0,166,64,98,4,2
IOWA - Metropolitan Counties,Black Hawk,34,0,,12,1,21,157,60,84,13,0
IOWA - Metropolitan Counties,Bremer,12,0,,1,0,11,43,14,25,4,1
IOWA - Metropolitan Counties,Dallas,18,0,,2,0,16,136,29,93,14,2
IOWA - Metropolitan Counties,Dubuque,63,0,,3,0,60,209,86,103,20,4
IOWA - Metropolitan Counties,Grundy,3,0,,0,0,3,83,25,57,1,1
IOWA - Metropolitan Counties,Harrison,6,0,,0,1,5,98,35,56,7,0
IOWA - Metropolitan Counties,Johnson,52,1,,7,0,44,218,75,125,18,2
IOWA - Metropolitan Counties,Jones,0,0,,0,0,0,88,19,61,8,0
IOWA - Metropolitan Counties,Linn,23,0,,7,0,16,364,167,167,30,4
IOWA - Metropolitan Counties,Mills,30,0,,9,1,20,206,77,110,19,2
IOWA - Metropolitan Counties,Polk,104,0,,9,9,86,668,215,380,73,3
IOWA - Metropolitan Counties,Pottawattamie,39,0,,3,2,34,437,155,235,47,2
IOWA - Metropolitan Counties,Scott,24,0,,0,0,24,128,33,86,9,1
IOWA - Metropolitan Counties,Story,17,0,,5,0,12,177,67,98,12,1
IOWA - Metropolitan Counties,Warren,46,0,,6,2,38,246,83,144,19,4
IOWA - Metropolitan Counties,Washington,34,0,,13,0,21,85,21,59,5,0
IOWA - Metropolitan Counties,Woodbury,19,0,,0,0,19,130,52,71,7,0
IOWA - Nonmetropolitan Counties,Adair,5,0,,0,0,5,54,19,33,2,0
IOWA - Nonmetropolitan Counties,Adams,26,2,,1,0,23,57,25,30,2,0
IOWA - Nonmetropolitan Counties,Appanoose,13,0,,0,0,13,82,34,43,5,0
IOWA - Nonmetropolitan Counties,Boone,8,0,,1,0,7,12,7,5,0,0
IOWA - Nonmetropolitan Counties,Buchanan,5,0,,0,0,5,122,33,84,5,0
