State,County,Violent crime,Murder and nonnegligent manslaughter,Rape(revised definition)1,Rape(legacydefinition)2,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson3
MARYLAND - Metropolitan Counties,Montgomery,0,0,,0,0,0,0,0,0,0,0
MARYLAND - Metropolitan Counties,Montgomery County Police Department,1795,14,,102,829,850,16695,2600,13083,1012,224
MARYLAND - Metropolitan Counties,Prince George's,73,0,,0,0,73,0,0,0,0,0
MARYLAND - Metropolitan Counties,Prince George's County Police Department,3955,49,,145,1996,1765,24192,4758,15115,4319,142
MARYLAND - Metropolitan Counties,Queen Anne's,57,1,,2,3,51,618,131,472,15,4
MARYLAND - Metropolitan Counties,Somerset,6,1,,0,0,5,39,6,32,1,0
MARYLAND - Metropolitan Counties,St. Mary's,210,0,,11,48,151,2433,691,1665,77,3
MARYLAND - Metropolitan Counties,Washington,155,0,,7,21,127,1332,423,835,74,0
MARYLAND - Metropolitan Counties,Wicomico,81,2,,4,18,57,794,254,505,35,5
MARYLAND - Metropolitan Counties,Worcester,30,1,,2,3,24,165,42,122,1,0
MARYLAND - Nonmetropolitan Counties,Caroline,25,1,,2,8,14,389,156,218,15,0
MARYLAND - Nonmetropolitan Counties,Dorchester,22,0,,3,0,19,251,78,161,12,0
MARYLAND - Nonmetropolitan Counties,Garrett,30,1,,0,2,27,321,74,231,16,0
MARYLAND - Nonmetropolitan Counties,Kent,31,0,,3,5,23,144,60,82,2,0
MARYLAND - Nonmetropolitan Counties,Talbot,13,0,,1,3,9,235,92,139,4,1
MICHIGAN - Metropolitan Counties,Bay,44,0,,8,5,31,704,123,549,32,3
MICHIGAN - Metropolitan Counties,Berrien,91,2,,14,6,69,640,195,416,29,2
MICHIGAN - Metropolitan Counties,Clinton,10,0,,4,1,5,182,68,100,14,1
MICHIGAN - Metropolitan Counties,Ingham,93,1,,13,5,74,670,199,441,30,6
MICHIGAN - Metropolitan Counties,Jackson,103,4,,9,5,85,589,161,406,22,2
MICHIGAN - Metropolitan Counties,Kent,357,1,,58,57,241,3031,886,2039,106,13
MICHIGAN - Metropolitan Counties,Lapeer,51,0,,15,2,34,388,125,244,19,1
MICHIGAN - Metropolitan Counties,Livingston,42,0,,18,4,20,792,189,553,50,3
MICHIGAN - Metropolitan Counties,Macomb,308,0,,48,38,222,2259,441,1668,150,20
MICHIGAN - Metropolitan Counties,Midland,52,1,,25,0,26,415,132,275,8,3
MICHIGAN - Metropolitan Counties,Monroe,209,4,,41,58,106,2614,708,1738,168,23
MICHIGAN - Metropolitan Counties,Montcalm,43,1,,11,1,30,459,141,301,17,4
MICHIGAN - Metropolitan Counties,Muskegon,46,0,,8,1,37,821,217,575,29,5
MICHIGAN - Metropolitan Counties,Oakland,1025,19,,66,204,736,5412,1697,3379,336,82
MICHIGAN - Metropolitan Counties,Ottawa,319,2,,118,21,178,3427,919,2439,69,24
MICHIGAN - Metropolitan Counties,Saginaw,91,0,,11,15,65,621,167,416,38,1
MICHIGAN - Metropolitan Counties,St. Clair,134,2,,21,8,103,1380,348,958,74,17
MICHIGAN - Metropolitan Counties,Washtenaw,446,1,,66,67,312,2217,878,1172,167,29
MICHIGAN - Metropolitan Counties,Wayne,0,0,,0,0,0,1,0,1,0,0
MICHIGAN - Nonmetropolitan Counties,Alcona,13,0,,2,0,11,198,69,127,2,0
MICHIGAN - Nonmetropolitan Counties,Alger,1,0,,0,0,1,5,1,4,0,1
MICHIGAN - Nonmetropolitan Counties,Allegan,93,0,,18,2,73,900,264,606,30,3
MICHIGAN - Nonmetropolitan Counties,Alpena,1,0,,0,0,1,75,21,54,0,0
MICHIGAN - Nonmetropolitan Counties,Antrim,22,0,,7,0,15,264,81,161,22,0
MICHIGAN - Nonmetropolitan Counties,Arenac,17,0,,3,1,13,188,66,110,12,3
MICHIGAN - Nonmetropolitan Counties,Baraga,2,0,,0,0,2,17,2,15,0,0
MICHIGAN - Nonmetropolitan Counties,Branch,21,0,,6,0,15,242,102,134,6,0
MICHIGAN - Nonmetropolitan Counties,Charlevoix,10,0,,6,0,4,140,25,107,8,2
MICHIGAN - Nonmetropolitan Counties,Cheboygan,15,0,,9,0,6,122,60,59,3,1
MICHIGAN - Nonmetropolitan Counties,Chippewa,10,0,,1,0,9,114,48,62,4,3
MICHIGAN - Nonmetropolitan Counties,Crawford,25,0,,5,0,20,153,71,76,6,0
MICHIGAN - Nonmetropolitan Counties,Emmet,22,0,,8,0,14,228,43,182,3,1
MICHIGAN - Nonmetropolitan Counties,Gladwin,24,1,,6,1,16,222,108,108,6,2
MICHIGAN - Nonmetropolitan Counties,Gogebic,4,1,,0,0,3,99,11,84,4,3
MICHIGAN - Nonmetropolitan Counties,Grand Traverse,107,0,,36,8,63,848,194,621,33,5
MICHIGAN - Nonmetropolitan Counties,Gratiot,9,0,,6,0,3,207,50,149,8,1
MICHIGAN - Nonmetropolitan Counties,Houghton,2,0,,0,0,2,96,16,78,2,0
MICHIGAN - Nonmetropolitan Counties,Huron,15,0,,6,0,9,207,77,123,7,0
MICHIGAN - Nonmetropolitan Counties,Ionia,29,1,,12,1,15,376,122,231,23,4
MICHIGAN - Nonmetropolitan Counties,Iosco,1,0,,0,0,1,15,4,10,1,1
MICHIGAN - Nonmetropolitan Counties,Iron,9,0,,1,0,8,56,25,29,2,0
MICHIGAN - Nonmetropolitan Counties,Isabella,45,1,,10,1,33,415,122,277,16,2
MICHIGAN - Nonmetropolitan Counties,Kalkaska,23,0,,11,1,11,383,131,237,15,1
MICHIGAN - Nonmetropolitan Counties,Keweenaw,0,0,,0,0,0,26,10,14,2,1
MICHIGAN - Nonmetropolitan Counties,Luce,4,0,,2,0,2,25,4,21,0,0
MICHIGAN - Nonmetropolitan Counties,Mackinac,3,0,,0,0,3,89,30,56,3,0
MICHIGAN - Nonmetropolitan Counties,Manistee,23,1,,4,2,16,136,31,101,4,1
MICHIGAN - Nonmetropolitan Counties,Marquette,7,1,,4,0,2,188,29,151,8,1
MICHIGAN - Nonmetropolitan Counties,Mason,38,2,,19,1,16,501,93,391,17,3
MICHIGAN - Nonmetropolitan Counties,Mecosta,193,0,,6,0,187,464,119,329,16,3
MICHIGAN - Nonmetropolitan Counties,Menominee,15,0,,6,0,9,162,69,91,2,0
MICHIGAN - Nonmetropolitan Counties,Montmorency,3,0,,1,0,2,24,21,3,0,0
MICHIGAN - Nonmetropolitan Counties,Oceana,20,2,,6,2,10,278,102,168,8,1
MICHIGAN - Nonmetropolitan Counties,Ogemaw,21,0,,1,1,19,247,93,139,15,2
MICHIGAN - Nonmetropolitan Counties,Ontonagon,2,0,,0,0,2,18,8,10,0,1
MICHIGAN - Nonmetropolitan Counties,Osceola,16,0,,2,2,12,184,48,126,10,1
MICHIGAN - Nonmetropolitan Counties,Oscoda,13,0,,1,0,12,232,83,139,10,1
MICHIGAN - Nonmetropolitan Counties,Otsego,8,0,,5,0,3,38,10,26,2,1
MICHIGAN - Nonmetropolitan Counties,Presque Isle,5,0,,0,0,5,61,35,26,0,1
MICHIGAN - Nonmetropolitan Counties,Roscommon,21,0,,7,2,12,224,62,158,4,2
MICHIGAN - Nonmetropolitan Counties,Sanilac,30,0,,5,1,24,245,92,142,11,5
MICHIGAN - Nonmetropolitan Counties,Shiawassee,55,1,,13,5,36,441,110,318,13,2
MICHIGAN - Nonmetropolitan Counties,Tuscola,39,0,,14,1,24,353,133,203,17,1
MINNESOTA - Metropolitan Counties6,Anoka,,0,,,2,44,1448,320,1068,60,5
MINNESOTA - Metropolitan Counties6,Benton,,0,,,0,3,204,48,143,13,2
MINNESOTA - Metropolitan Counties6,Blue Earth,,0,,,0,7,156,42,102,12,1
MINNESOTA - Metropolitan Counties6,Carlton,,0,,,0,7,250,65,176,9,5
MINNESOTA - Metropolitan Counties6,Carver,,1,,,4,21,749,126,601,22,3
MINNESOTA - Metropolitan Counties6,Clay,,0,,,0,3,93,33,55,5,1
MINNESOTA - Metropolitan Counties6,Dakota,,0,,,0,28,184,57,87,40,1
MINNESOTA - Metropolitan Counties6,Dodge,,0,,,1,29,236,43,181,12,0
MINNESOTA - Metropolitan Counties6,Fillmore,,0,,,1,7,121,42,72,7,1
MINNESOTA - Metropolitan Counties6,Hennepin,,0,,,2,13,100,5,92,3,0
MINNESOTA - Metropolitan Counties6,Houston,,0,,,0,11,70,25,39,6,0
MINNESOTA - Metropolitan Counties6,Isanti,,0,,,0,9,273,63,187,23,0
MINNESOTA - Metropolitan Counties6,Le Sueur,,0,,,0,2,121,25,89,7,0
MINNESOTA - Metropolitan Counties6,Mille Lacs,,0,,,6,45,672,178,448,46,3
MINNESOTA - Metropolitan Counties6,Nicollet,,0,,,0,4,97,23,65,9,0
MINNESOTA - Metropolitan Counties6,Olmsted,,1,,,0,16,386,149,207,30,6
MINNESOTA - Metropolitan Counties6,Polk,,0,,,1,20,222,69,146,7,11
MINNESOTA - Metropolitan Counties6,Ramsey,,0,,,0,5,35,5,27,3,0
MINNESOTA - Metropolitan Counties6,Scott,,0,,,0,5,20,6,13,1,0
MINNESOTA - Metropolitan Counties6,Sherburne,,0,,,1,18,509,109,365,35,0
MINNESOTA - Metropolitan Counties6,Sibley,,0,,,0,0,0,0,0,0,0
MINNESOTA - Metropolitan Counties6,Stearns,,3,,,3,17,442,90,332,20,3
MINNESOTA - Metropolitan Counties6,St. Louis,,0,,,2,36,711,273,385,53,10
MINNESOTA - Metropolitan Counties6,Wabasha,,0,,,0,3,53,12,38,3,1
MINNESOTA - Metropolitan Counties6,Washington,,0,,,0,20,960,222,695,43,5
MINNESOTA - Metropolitan Counties6,Wright,,0,,,7,44,1828,169,1587,72,7
MINNESOTA - Nonmetropolitan Counties6,Aitkin,,0,,,2,12,456,181,246,29,0
MINNESOTA - Nonmetropolitan Counties6,Becker,,0,,,0,13,123,35,60,28,0
MINNESOTA - Nonmetropolitan Counties6,Beltrami,,0,,,6,30,422,138,270,14,5
MINNESOTA - Nonmetropolitan Counties6,Big Stone,,0,,,0,0,53,13,37,3,0
MINNESOTA - Nonmetropolitan Counties6,Brown,,0,,,0,0,11,4,7,0,0
MINNESOTA - Nonmetropolitan Counties6,Cass,,3,,,1,18,1059,216,785,58,2
MINNESOTA - Nonmetropolitan Counties6,Chippewa,,0,,,0,5,30,4,25,1,0
MINNESOTA - Nonmetropolitan Counties6,Clearwater,,0,,,1,0,97,43,47,7,0
MINNESOTA - Nonmetropolitan Counties6,Cook,,0,,,0,2,173,17,152,4,0
MINNESOTA - Nonmetropolitan Counties6,Cottonwood,,0,,,0,0,55,14,41,0,0
MINNESOTA - Nonmetropolitan Counties6,Crow Wing,,1,,,2,20,523,194,307,22,2
MINNESOTA - Nonmetropolitan Counties6,Douglas,,1,,,0,8,185,66,107,12,3
MINNESOTA - Nonmetropolitan Counties6,Faribault,,0,,,0,1,60,28,28,4,0
MINNESOTA - Nonmetropolitan Counties6,Freeborn,,0,,,0,7,146,31,106,9,0
MINNESOTA - Nonmetropolitan Counties6,Goodhue,,0,,,0,14,257,70,164,23,1
MINNESOTA - Nonmetropolitan Counties6,Grant,,0,,,0,2,96,37,52,7,0
MINNESOTA - Nonmetropolitan Counties6,Hubbard,,0,,,0,5,229,83,135,11,0
MINNESOTA - Nonmetropolitan Counties6,Itasca,,0,,,0,24,359,72,283,4,0
MINNESOTA - Nonmetropolitan Counties6,Jackson,,0,,,1,5,85,11,72,2,0
MINNESOTA - Nonmetropolitan Counties6,Kanabec,,0,,,1,36,357,104,226,27,3
MINNESOTA - Nonmetropolitan Counties6,Kandiyohi,,0,,,0,7,344,83,240,21,2
MINNESOTA - Nonmetropolitan Counties6,Kittson,,0,,,0,1,22,6,15,1,0
MINNESOTA - Nonmetropolitan Counties6,Koochiching,,0,,,0,7,102,34,55,13,0
MINNESOTA - Nonmetropolitan Counties6,Lac Qui Parle,,0,,,0,0,38,9,26,3,0
MINNESOTA - Nonmetropolitan Counties6,Lake,,0,,,0,3,33,14,17,2,0
MINNESOTA - Nonmetropolitan Counties6,Lake of the Woods,,0,,,0,1,15,7,8,0,1
MINNESOTA - Nonmetropolitan Counties6,Lincoln,,0,,,0,6,20,4,16,0,0
MINNESOTA - Nonmetropolitan Counties6,Lyon,,0,,,0,3,37,14,20,3,1
MINNESOTA - Nonmetropolitan Counties6,Mahnomen,,0,,,0,14,114,36,74,4,0
MINNESOTA - Nonmetropolitan Counties6,Martin,,0,,,0,1,31,13,14,4,0
MINNESOTA - Nonmetropolitan Counties6,McLeod,,0,,,0,7,115,43,63,9,0
MINNESOTA - Nonmetropolitan Counties6,Meeker,,0,,,0,8,286,63,207,16,0
MINNESOTA - Nonmetropolitan Counties6,Morrison,,2,,,0,2,211,38,161,12,0
MINNESOTA - Nonmetropolitan Counties6,Mower,,0,,,0,12,197,75,99,23,0
MINNESOTA - Nonmetropolitan Counties6,Murray,,0,,,0,4,32,15,15,2,0
MINNESOTA - Nonmetropolitan Counties6,Nobles,,0,,,1,2,23,11,9,3,0
MINNESOTA - Nonmetropolitan Counties6,Norman,,0,,,0,0,0,0,0,0,0
MINNESOTA - Nonmetropolitan Counties6,Otter Tail,,1,,,0,17,460,161,272,27,1
MINNESOTA - Nonmetropolitan Counties6,Pennington,,1,,,0,0,51,10,36,5,1
MINNESOTA - Nonmetropolitan Counties6,Pine,,0,,,2,46,1049,198,774,77,1
MINNESOTA - Nonmetropolitan Counties6,Pipestone,,0,,,0,2,66,17,48,1,0
MINNESOTA - Nonmetropolitan Counties6,Pope,,0,,,0,3,60,19,40,1,1
MINNESOTA - Nonmetropolitan Counties6,Red Lake,,0,,,0,0,2,0,2,0,0
MINNESOTA - Nonmetropolitan Counties6,Redwood,,0,,,0,2,44,9,32,3,0
MINNESOTA - Nonmetropolitan Counties6,Renville,,0,,,0,2,100,27,71,2,1
MINNESOTA - Nonmetropolitan Counties6,Rice,,0,,,2,7,160,60,92,8,2
MINNESOTA - Nonmetropolitan Counties6,Rock7,,0,,,0,,64,9,52,3,0
MINNESOTA - Nonmetropolitan Counties6,Roseau,,1,,,0,3,50,4,45,1,0
MINNESOTA - Nonmetropolitan Counties6,Steele,,0,,,0,4,118,36,77,5,1
MINNESOTA - Nonmetropolitan Counties6,Stevens,,0,,,0,3,30,10,20,0,0
MINNESOTA - Nonmetropolitan Counties6,Swift,,0,,,0,0,24,9,10,5,0
MINNESOTA - Nonmetropolitan Counties6,Todd,,0,,,0,17,215,70,136,9,1
MINNESOTA - Nonmetropolitan Counties6,Traverse,,0,,,0,2,22,6,15,1,0
MINNESOTA - Nonmetropolitan Counties6,Wadena,,0,,,0,6,72,24,43,5,0
MINNESOTA - Nonmetropolitan Counties6,Waseca,,0,,,0,1,93,51,39,3,1
MINNESOTA - Nonmetropolitan Counties6,Watonwan,,0,,,0,4,34,9,20,5,0
MINNESOTA - Nonmetropolitan Counties6,Wilkin,,0,,,0,2,35,8,27,0,0
MINNESOTA - Nonmetropolitan Counties6,Winona,,0,,,1,3,95,12,76,7,4
MINNESOTA - Nonmetropolitan Counties6,Yellow Medicine,,0,,,0,3,19,7,11,1,1
MISSISSIPPI - Metropolitan Counties,Harrison,43,5,,5,11,22,1155,410,682,63,7
MISSISSIPPI - Metropolitan Counties,Hinds,34,3,,1,5,25,469,230,183,56,5
MISSISSIPPI - Metropolitan Counties,Jackson,132,1,,24,20,87,1618,519,976,123,3
MISSISSIPPI - Metropolitan Counties,Madison,34,1,,6,3,24,405,150,228,27,0
MISSISSIPPI - Metropolitan Counties,Rankin,38,3,,2,6,27,638,134,456,48,8
MISSISSIPPI - Metropolitan Counties,Simpson,30,0,,1,3,26,265,101,149,15,2
MISSISSIPPI - Metropolitan Counties,Tunica,36,4,,10,13,9,504,77,379,48,1
MISSISSIPPI - Nonmetropolitan Counties,Adams,21,1,,0,4,16,372,143,228,1,1
MISSISSIPPI - Nonmetropolitan Counties,Choctaw,12,0,,2,0,10,57,16,40,1,0
MISSISSIPPI - Nonmetropolitan Counties,Claiborne,24,2,,5,3,14,227,126,80,21,4
MISSISSIPPI - Nonmetropolitan Counties,Franklin,20,1,,1,3,15,63,49,7,7,0
MISSISSIPPI - Nonmetropolitan Counties,George,8,2,,1,0,5,82,32,48,2,0
MISSISSIPPI - Nonmetropolitan Counties,Greene,3,0,,0,0,3,27,10,11,6,0
MISSISSIPPI - Nonmetropolitan Counties,Grenada,20,0,,0,0,20,128,67,50,11,0
MISSISSIPPI - Nonmetropolitan Counties,Itawamba,28,1,,2,0,25,226,69,143,14,0
MISSISSIPPI - Nonmetropolitan Counties,Jefferson,22,0,,1,0,21,42,12,30,0,1
MISSISSIPPI - Nonmetropolitan Counties,Kemper,4,0,,1,0,3,45,28,13,4,0
MISSISSIPPI - Nonmetropolitan Counties,Lauderdale,41,2,,9,10,20,612,330,242,40,3
MISSISSIPPI - Nonmetropolitan Counties,Lee,46,0,,3,7,36,652,243,383,26,20
MISSISSIPPI - Nonmetropolitan Counties,Leflore,89,0,,0,6,83,433,156,252,25,2
MISSISSIPPI - Nonmetropolitan Counties,Lincoln,22,1,,5,1,15,337,96,230,11,7
MISSISSIPPI - Nonmetropolitan Counties,Marion,26,1,,5,5,15,361,179,161,21,5
MISSISSIPPI - Nonmetropolitan Counties,Panola,115,2,,1,4,108,739,398,319,22,0
MISSISSIPPI - Nonmetropolitan Counties,Pike,23,2,,1,2,18,321,154,155,12,0
MISSISSIPPI - Nonmetropolitan Counties,Tippah,9,0,,0,0,9,6,1,5,0,0
MISSISSIPPI - Nonmetropolitan Counties,Tishomingo,1,1,,0,0,0,6,5,0,1,1
MISSISSIPPI - Nonmetropolitan Counties,Union,5,0,,0,1,4,203,78,112,13,4
MISSISSIPPI - Nonmetropolitan Counties,Warren,15,0,,5,2,8,277,75,173,29,0
MISSISSIPPI - Nonmetropolitan Counties,Washington,19,2,,2,4,11,463,126,274,63,0
MISSISSIPPI - Nonmetropolitan Counties,Winston,8,1,,2,0,5,26,8,17,1,0
MISSOURI - Metropolitan Counties,Andrew,5,1,,0,0,4,92,32,57,3,0
MISSOURI - Metropolitan Counties,Bates,33,0,,0,0,33,195,58,115,22,1
MISSOURI - Metropolitan Counties,Bollinger,12,1,,0,0,11,79,33,44,2,0
MISSOURI - Metropolitan Counties,Boone,114,0,,3,14,97,779,200,530,49,6
MISSOURI - Metropolitan Counties,Buchanan,20,0,,0,2,18,247,71,163,13,4
MISSOURI - Metropolitan Counties,Caldwell,29,0,,1,0,28,125,55,68,2,0
MISSOURI - Metropolitan Counties,Callaway,53,0,,1,3,49,737,209,497,31,1
MISSOURI - Metropolitan Counties,Cape Girardeau,9,0,,1,1,7,320,116,187,17,6
MISSOURI - Metropolitan Counties,Cass,46,1,,6,1,38,367,94,244,29,1
MISSOURI - Metropolitan Counties,Christian,55,0,,0,2,53,350,124,180,46,0
MISSOURI - Metropolitan Counties,Clay,36,2,,7,2,25,235,96,112,27,6
MISSOURI - Metropolitan Counties,Clinton,22,1,,0,0,21,117,31,79,7,3
MISSOURI - Metropolitan Counties,Cole,55,0,,3,2,50,262,91,151,20,0
MISSOURI - Metropolitan Counties,De Kalb,7,0,,0,0,7,70,22,37,11,0
MISSOURI - Metropolitan Counties,Franklin,50,2,,1,2,45,561,147,371,43,0
MISSOURI - Metropolitan Counties,Greene,88,1,,20,6,61,1737,524,1050,163,22
MISSOURI - Metropolitan Counties,Jackson,56,1,,2,5,48,605,203,351,51,0
MISSOURI - Metropolitan Counties,Jasper,172,0,,9,3,160,753,271,415,67,6
MISSOURI - Metropolitan Counties,Jefferson,303,5,,23,12,263,2498,456,1844,198,17
MISSOURI - Metropolitan Counties,Lafayette,12,1,,1,0,10,184,57,111,16,0
MISSOURI - Metropolitan Counties,Lincoln,57,0,,0,0,57,297,123,151,23,0
MISSOURI - Metropolitan Counties,McDonald,122,1,,1,3,117,274,83,171,20,5
MISSOURI - Metropolitan Counties,Moniteau,10,0,,0,0,10,97,45,49,3,1
MISSOURI - Metropolitan Counties,Newton,74,3,,17,4,50,909,254,575,80,16
MISSOURI - Metropolitan Counties,Osage,5,0,,1,0,4,115,50,46,19,0
MISSOURI - Metropolitan Counties,Platte,55,2,,3,1,49,353,87,240,26,4
MISSOURI - Metropolitan Counties,Polk,78,1,,6,1,70,402,141,240,21,0
MISSOURI - Metropolitan Counties,Ray,37,0,,4,0,33,198,71,113,14,3
MISSOURI - Metropolitan Counties,St. Charles,142,0,,6,12,124,1039,280,726,33,9
MISSOURI - Metropolitan Counties,St. Louis County Police Department,1003,8,,50,250,695,8465,1829,5929,707,47
MISSOURI - Metropolitan Counties,Warren,43,0,,4,0,39,266,97,153,16,4
MISSOURI - Metropolitan Counties,Webster,14,3,,0,0,11,304,156,111,37,8
MISSOURI - Nonmetropolitan Counties,Adair,3,0,,0,0,3,144,27,110,7,0
MISSOURI - Nonmetropolitan Counties,Atchison,1,0,,1,0,0,13,7,5,1,1
MISSOURI - Nonmetropolitan Counties,Audrain,4,0,,0,0,4,125,43,76,6,0
MISSOURI - Nonmetropolitan Counties,Barry,54,0,,5,1,48,488,186,266,36,5
MISSOURI - Nonmetropolitan Counties,Benton,63,1,,12,3,47,336,155,170,11,1
MISSOURI - Nonmetropolitan Counties,Butler,100,0,,11,7,82,672,177,460,35,0
MISSOURI - Nonmetropolitan Counties,Camden,38,0,,1,0,37,409,117,273,19,0
MISSOURI - Nonmetropolitan Counties,Carroll,9,2,,0,0,7,59,19,35,5,0
MISSOURI - Nonmetropolitan Counties,Carter,2,0,,0,0,2,32,10,18,4,1
MISSOURI - Nonmetropolitan Counties,Cedar,26,0,,4,0,22,125,51,69,5,0
MISSOURI - Nonmetropolitan Counties,Chariton,23,0,,1,0,22,62,18,41,3,0
MISSOURI - Nonmetropolitan Counties,Clark,5,0,,0,0,5,26,16,6,4,0
MISSOURI - Nonmetropolitan Counties,Cooper,6,1,,0,2,3,162,67,84,11,0
MISSOURI - Nonmetropolitan Counties,Crawford,25,3,,4,0,18,270,116,146,8,0
MISSOURI - Nonmetropolitan Counties,Dade,6,0,,0,0,6,47,39,3,5,1
MISSOURI - Nonmetropolitan Counties,Daviess,4,0,,0,0,4,84,35,40,9,1
MISSOURI - Nonmetropolitan Counties,Dent,19,0,,4,0,15,109,49,50,10,0
MISSOURI - Nonmetropolitan Counties,Douglas,18,0,,1,0,17,74,25,43,6,5
MISSOURI - Nonmetropolitan Counties,Dunklin,33,0,,2,1,30,265,79,166,20,4
MISSOURI - Nonmetropolitan Counties,Gasconade,16,0,,0,1,15,159,59,83,17,3
MISSOURI - Nonmetropolitan Counties,Gentry,0,0,,0,0,0,37,12,24,1,0
MISSOURI - Nonmetropolitan Counties,Grundy,5,1,,0,0,4,71,26,43,2,0
MISSOURI - Nonmetropolitan Counties,Harrison,8,2,,0,0,6,49,8,37,4,1
MISSOURI - Nonmetropolitan Counties,Henry,40,0,,3,1,36,362,130,213,19,2
MISSOURI - Nonmetropolitan Counties,Hickory,1,0,,1,0,0,137,55,77,5,0
MISSOURI - Nonmetropolitan Counties,Holt,3,0,,0,0,3,72,29,38,5,0
MISSOURI - Nonmetropolitan Counties,Howard,6,0,,1,0,5,38,11,24,3,2
MISSOURI - Nonmetropolitan Counties,Howell,33,1,,0,1,31,377,123,222,32,4
MISSOURI - Nonmetropolitan Counties,Iron,45,1,,1,3,40,62,29,25,8,0
MISSOURI - Nonmetropolitan Counties,Johnson,17,1,,1,0,15,393,124,246,23,0
MISSOURI - Nonmetropolitan Counties,Knox,0,0,,0,0,0,38,15,23,0,2
MISSOURI - Nonmetropolitan Counties,Laclede,85,1,,4,0,80,274,71,182,21,4
MISSOURI - Nonmetropolitan Counties,Lawrence,64,1,,1,1,61,477,211,237,29,1
MISSOURI - Nonmetropolitan Counties,Lewis,2,0,,1,1,0,57,26,24,7,1
MISSOURI - Nonmetropolitan Counties,Linn,6,0,,0,0,6,73,35,35,3,0
MISSOURI - Nonmetropolitan Counties,Livingston,3,0,,0,0,3,51,21,29,1,1
MISSOURI - Nonmetropolitan Counties,Macon,18,0,,1,0,17,126,59,65,2,1
MISSOURI - Nonmetropolitan Counties,Madison,8,0,,0,0,8,52,12,34,6,0
MISSOURI - Nonmetropolitan Counties,Maries,15,0,,2,1,12,84,33,46,5,1
MISSOURI - Nonmetropolitan Counties,Marion,8,1,,0,0,7,199,27,161,11,0
MISSOURI - Nonmetropolitan Counties,Mercer,1,0,,0,0,1,20,7,12,1,0
MISSOURI - Nonmetropolitan Counties,Miller,18,0,,4,0,14,289,113,168,8,1
