State,County,Violent crime,Murder and nonnegligent manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson1,
SOUTH DAKOTA - Nonmetropolitan Counties,Brookings,1.0,0.0,1.0,0.0,0.0,64.0,6.0,52.0,6.0,1.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Brown,3.0,0.0,0.0,0.0,3.0,13.0,5.0,6.0,2.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Butte,1.0,0.0,0.0,0.0,1.0,31.0,11.0,15.0,5.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Campbell,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Charles Mix,8.0,0.0,2.0,0.0,6.0,50.0,25.0,21.0,4.0,2.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Clark,1.0,0.0,0.0,0.0,1.0,9.0,5.0,4.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Clay,2.0,0.0,1.0,0.0,1.0,33.0,4.0,27.0,2.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Codington,8.0,0.0,5.0,0.0,3.0,56.0,7.0,45.0,4.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Corson,0.0,0.0,0.0,0.0,0.0,18.0,1.0,16.0,1.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Custer,4.0,0.0,1.0,0.0,3.0,31.0,6.0,20.0,5.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Davison,8.0,0.0,0.0,0.0,8.0,8.0,1.0,6.0,1.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Deuel,1.0,0.0,0.0,0.0,1.0,21.0,5.0,13.0,3.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Dewey,1.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Douglas,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Faulk,0.0,0.0,0.0,0.0,0.0,12.0,2.0,9.0,1.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Hamlin,7.0,0.0,2.0,0.0,5.0,28.0,8.0,17.0,3.0,1.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Hand,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,1.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Hanson,0.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Harding,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Hughes,4.0,0.0,0.0,0.0,4.0,26.0,13.0,11.0,2.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Hutchinson,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Jerauld,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Lawrence,1.0,0.0,0.0,0.0,1.0,24.0,4.0,18.0,2.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Marshall,6.0,0.0,4.0,1.0,1.0,34.0,19.0,10.0,5.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,McPherson,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Mellette,7.0,0.0,2.0,0.0,5.0,11.0,4.0,4.0,3.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Miner,0.0,0.0,0.0,0.0,0.0,19.0,13.0,6.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Moody,3.0,0.0,0.0,0.0,3.0,23.0,5.0,15.0,3.0,1.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Perkins,0.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Potter,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Roberts,5.0,0.0,0.0,0.0,5.0,34.0,13.0,10.0,11.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Spink,11.0,0.0,4.0,0.0,7.0,48.0,18.0,28.0,2.0,6.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Stanley,5.0,0.0,4.0,0.0,1.0,31.0,11.0,19.0,1.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Sully,2.0,0.0,0.0,0.0,2.0,7.0,2.0,5.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Tripp,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Walworth,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Yankton,8.0,0.0,1.0,0.0,7.0,77.0,23.0,45.0,9.0,1.0,
SOUTH DAKOTA - Nonmetropolitan Counties,Ziebach,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
TENNESSEE - Metropolitan Counties,Anderson,120.0,0.0,8.0,14.0,98.0,1015.0,443.0,515.0,57.0,4.0,
TENNESSEE - Metropolitan Counties,Blount,271.0,2.0,24.0,21.0,224.0,1840.0,658.0,1054.0,128.0,6.0,
TENNESSEE - Metropolitan Counties,Cannon,19.0,0.0,2.0,0.0,17.0,132.0,47.0,63.0,22.0,3.0,
TENNESSEE - Metropolitan Counties,Carter,81.0,0.0,0.0,4.0,77.0,704.0,280.0,357.0,67.0,12.0,
TENNESSEE - Metropolitan Counties,Cheatham,109.0,1.0,5.0,6.0,97.0,739.0,227.0,427.0,85.0,4.0,
TENNESSEE - Metropolitan Counties,Chester,28.0,1.0,4.0,0.0,23.0,106.0,30.0,66.0,10.0,0.0,
TENNESSEE - Metropolitan Counties,Dickson,102.0,0.0,14.0,4.0,84.0,591.0,232.0,327.0,32.0,4.0,
TENNESSEE - Metropolitan Counties,Fayette,81.0,1.0,2.0,6.0,72.0,468.0,139.0,276.0,53.0,1.0,
TENNESSEE - Metropolitan Counties,Hamblen,144.0,0.0,4.0,15.0,125.0,697.0,257.0,408.0,32.0,4.0,
TENNESSEE - Metropolitan Counties,Hamilton,266.0,4.0,13.0,14.0,235.0,1771.0,642.0,1011.0,118.0,11.0,
TENNESSEE - Metropolitan Counties,Hartsville/Trousdale,42.0,0.0,8.0,5.0,29.0,255.0,71.0,175.0,9.0,1.0,
TENNESSEE - Metropolitan Counties,Hawkins,52.0,0.0,1.0,6.0,45.0,1077.0,420.0,603.0,54.0,4.0,
TENNESSEE - Metropolitan Counties,Hickman,47.0,0.0,7.0,0.0,40.0,279.0,120.0,131.0,28.0,1.0,
TENNESSEE - Metropolitan Counties,Jefferson,80.0,1.0,6.0,10.0,63.0,960.0,343.0,541.0,76.0,3.0,
TENNESSEE - Metropolitan Counties,Knox,625.0,8.0,23.0,118.0,476.0,5778.0,1458.0,3932.0,388.0,35.0,
TENNESSEE - Metropolitan Counties,Loudon,56.0,1.0,2.0,11.0,42.0,542.0,214.0,292.0,36.0,3.0,
TENNESSEE - Metropolitan Counties,Macon,71.0,0.0,3.0,0.0,68.0,186.0,38.0,129.0,19.0,2.0,
TENNESSEE - Metropolitan Counties,Madison,136.0,1.0,14.0,12.0,109.0,688.0,242.0,382.0,64.0,1.0,
TENNESSEE - Metropolitan Counties,Marion,62.0,1.0,1.0,0.0,60.0,333.0,97.0,198.0,38.0,1.0,
TENNESSEE - Metropolitan Counties,Montgomery,104.0,1.0,8.0,3.0,92.0,882.0,190.0,629.0,63.0,2.0,
TENNESSEE - Metropolitan Counties,Polk,37.0,0.0,1.0,2.0,34.0,350.0,106.0,205.0,39.0,2.0,
TENNESSEE - Metropolitan Counties,Robertson,59.0,0.0,4.0,3.0,52.0,495.0,160.0,302.0,33.0,2.0,
TENNESSEE - Metropolitan Counties,Rutherford,234.0,1.0,15.0,22.0,196.0,1456.0,490.0,872.0,94.0,3.0,
TENNESSEE - Metropolitan Counties,Sequatchie,36.0,1.0,3.0,0.0,32.0,219.0,78.0,114.0,27.0,4.0,
TENNESSEE - Metropolitan Counties,Shelby,500.0,4.0,35.0,55.0,406.0,3327.0,1123.0,1979.0,225.0,8.0,
TENNESSEE - Metropolitan Counties,Smith,63.0,1.0,5.0,4.0,53.0,267.0,89.0,147.0,31.0,6.0,
TENNESSEE - Metropolitan Counties,Sullivan,340.0,3.0,28.0,19.0,290.0,1586.0,499.0,981.0,106.0,18.0,
TENNESSEE - Metropolitan Counties,Sumner,101.0,3.0,5.0,8.0,85.0,828.0,238.0,551.0,39.0,4.0,
TENNESSEE - Metropolitan Counties,Tipton,189.0,0.0,14.0,2.0,173.0,671.0,203.0,377.0,91.0,2.0,
TENNESSEE - Metropolitan Counties,Unicoi,20.0,0.0,0.0,0.0,20.0,197.0,25.0,170.0,2.0,0.0,
TENNESSEE - Metropolitan Counties,Union,48.0,1.0,6.0,6.0,35.0,494.0,208.0,235.0,51.0,2.0,
TENNESSEE - Metropolitan Counties,Washington,200.0,2.0,10.0,11.0,177.0,1009.0,328.0,621.0,60.0,10.0,
TENNESSEE - Metropolitan Counties,Williamson,41.0,0.0,4.0,3.0,34.0,452.0,166.0,266.0,20.0,5.0,
TENNESSEE - Metropolitan Counties,Wilson,186.0,0.0,12.0,8.0,166.0,1104.0,422.0,613.0,69.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Bedford,42.0,0.0,1.0,0.0,41.0,354.0,132.0,209.0,13.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Benton,27.0,0.0,2.0,1.0,24.0,230.0,55.0,152.0,23.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Bledsoe,11.0,1.0,0.0,2.0,8.0,94.0,22.0,50.0,22.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Campbell,61.0,1.0,13.0,6.0,41.0,872.0,469.0,355.0,48.0,12.0,
TENNESSEE - Nonmetropolitan Counties,Carroll,28.0,1.0,1.0,1.0,25.0,329.0,144.0,144.0,41.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Claiborne,87.0,1.0,6.0,10.0,70.0,723.0,333.0,350.0,40.0,7.0,
TENNESSEE - Nonmetropolitan Counties,Clay,0.0,0.0,0.0,0.0,0.0,83.0,35.0,42.0,6.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Cocke,199.0,4.0,8.0,15.0,172.0,1097.0,518.0,505.0,74.0,30.0,
TENNESSEE - Nonmetropolitan Counties,Coffee,69.0,0.0,1.0,0.0,68.0,390.0,128.0,229.0,33.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Crockett,13.0,1.0,1.0,0.0,11.0,118.0,50.0,57.0,11.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Cumberland,102.0,1.0,3.0,5.0,93.0,985.0,391.0,519.0,75.0,15.0,
TENNESSEE - Nonmetropolitan Counties,Decatur,8.0,0.0,0.0,0.0,8.0,194.0,71.0,115.0,8.0,1.0,
TENNESSEE - Nonmetropolitan Counties,DeKalb,24.0,2.0,2.0,2.0,18.0,287.0,91.0,175.0,21.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Dyer,44.0,0.0,0.0,2.0,42.0,327.0,112.0,180.0,35.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Fentress,37.0,1.0,3.0,1.0,32.0,444.0,43.0,388.0,13.0,5.0,
TENNESSEE - Nonmetropolitan Counties,Franklin,42.0,0.0,5.0,0.0,37.0,336.0,52.0,264.0,20.0,5.0,
TENNESSEE - Nonmetropolitan Counties,Gibson,63.0,0.0,5.0,3.0,55.0,323.0,139.0,154.0,30.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Giles,37.0,0.0,3.0,3.0,31.0,280.0,96.0,167.0,17.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Greene,177.0,1.0,13.0,16.0,147.0,1324.0,548.0,678.0,98.0,10.0,
TENNESSEE - Nonmetropolitan Counties,Grundy,60.0,0.0,2.0,2.0,56.0,260.0,63.0,156.0,41.0,4.0,
TENNESSEE - Nonmetropolitan Counties,Hancock,26.0,0.0,1.0,0.0,25.0,159.0,34.0,118.0,7.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Hardeman,67.0,0.0,7.0,4.0,56.0,404.0,195.0,159.0,50.0,5.0,
TENNESSEE - Nonmetropolitan Counties,Hardin,52.0,0.0,6.0,2.0,44.0,444.0,161.0,234.0,49.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Haywood,47.0,0.0,3.0,4.0,40.0,233.0,100.0,118.0,15.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Henderson,62.0,1.0,4.0,3.0,54.0,399.0,135.0,234.0,30.0,4.0,
TENNESSEE - Nonmetropolitan Counties,Henry,40.0,0.0,0.0,0.0,40.0,472.0,155.0,297.0,20.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Houston,22.0,0.0,0.0,1.0,21.0,149.0,62.0,77.0,10.0,12.0,
TENNESSEE - Nonmetropolitan Counties,Humphreys,20.0,1.0,0.0,1.0,18.0,162.0,56.0,97.0,9.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Jackson,18.0,1.0,2.0,3.0,12.0,207.0,78.0,112.0,17.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Johnson,93.0,0.0,2.0,3.0,88.0,251.0,120.0,110.0,21.0,4.0,
TENNESSEE - Nonmetropolitan Counties,Lake,5.0,2.0,0.0,0.0,3.0,21.0,5.0,14.0,2.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Lauderdale,56.0,2.0,3.0,0.0,51.0,428.0,215.0,184.0,29.0,4.0,
TENNESSEE - Nonmetropolitan Counties,Lawrence,123.0,0.0,5.0,3.0,115.0,676.0,253.0,395.0,28.0,9.0,
TENNESSEE - Nonmetropolitan Counties,Lewis,24.0,0.0,0.0,1.0,23.0,179.0,53.0,108.0,18.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Lincoln,81.0,0.0,0.0,4.0,77.0,524.0,193.0,302.0,29.0,4.0,
TENNESSEE - Nonmetropolitan Counties,Marshall,18.0,0.0,1.0,0.0,17.0,173.0,55.0,109.0,9.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Maury,144.0,1.0,15.0,8.0,120.0,709.0,188.0,461.0,60.0,8.0,
TENNESSEE - Nonmetropolitan Counties,McMinn,75.0,1.0,7.0,8.0,59.0,630.0,266.0,281.0,83.0,5.0,
TENNESSEE - Nonmetropolitan Counties,McNairy,80.0,0.0,4.0,0.0,76.0,335.0,113.0,191.0,31.0,4.0,
TENNESSEE - Nonmetropolitan Counties,Meigs,45.0,0.0,4.0,0.0,41.0,289.0,104.0,141.0,44.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Monroe,100.0,2.0,0.0,3.0,95.0,710.0,218.0,441.0,51.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Moore,2.0,0.0,2.0,0.0,0.0,106.0,23.0,78.0,5.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Morgan,39.0,1.0,3.0,1.0,34.0,563.0,238.0,295.0,30.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Obion,27.0,0.0,1.0,0.0,26.0,245.0,57.0,161.0,27.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Overton,40.0,0.0,0.0,1.0,39.0,235.0,106.0,119.0,10.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Perry,20.0,0.0,3.0,1.0,16.0,120.0,50.0,66.0,4.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Pickett,3.0,0.0,0.0,1.0,2.0,61.0,7.0,54.0,0.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Putnam,90.0,0.0,1.0,4.0,85.0,1028.0,314.0,664.0,50.0,5.0,
TENNESSEE - Nonmetropolitan Counties,Rhea,74.0,0.0,2.0,3.0,69.0,373.0,103.0,234.0,36.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Roane,36.0,0.0,1.0,3.0,32.0,424.0,155.0,239.0,30.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Scott,27.0,1.0,3.0,1.0,22.0,497.0,221.0,256.0,20.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Sevier,162.0,3.0,21.0,22.0,116.0,1884.0,830.0,964.0,90.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Van Buren,10.0,0.0,1.0,0.0,9.0,53.0,14.0,35.0,4.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Warren,43.0,1.0,5.0,4.0,33.0,443.0,161.0,237.0,45.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Wayne,21.0,2.0,0.0,0.0,19.0,80.0,38.0,36.0,6.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Weakley,43.0,1.0,2.0,3.0,37.0,214.0,98.0,101.0,15.0,0.0,
TENNESSEE - Nonmetropolitan Counties,White,59.0,1.0,5.0,2.0,51.0,458.0,91.0,333.0,34.0,3.0,
TEXAS - Metropolitan Counties,Aransas,21.0,0.0,3.0,1.0,17.0,331.0,119.0,201.0,11.0,0.0,
TEXAS - Metropolitan Counties,Archer,3.0,0.0,0.0,0.0,3.0,39.0,10.0,27.0,2.0,0.0,
TEXAS - Metropolitan Counties,Armstrong,0.0,0.0,0.0,0.0,0.0,15.0,12.0,2.0,1.0,0.0,
TEXAS - Metropolitan Counties,Atascosa,18.0,0.0,0.0,3.0,15.0,421.0,179.0,230.0,12.0,0.0,
TEXAS - Metropolitan Counties,Austin,27.0,1.0,2.0,3.0,21.0,203.0,101.0,98.0,4.0,0.0,
TEXAS - Metropolitan Counties,Bandera,20.0,0.0,1.0,3.0,16.0,180.0,79.0,99.0,2.0,0.0,
TEXAS - Metropolitan Counties,Bastrop,155.0,2.0,49.0,13.0,91.0,862.0,337.0,467.0,58.0,7.0,
TEXAS - Metropolitan Counties,Bell,29.0,2.0,11.0,3.0,13.0,761.0,262.0,463.0,36.0,15.0,
TEXAS - Metropolitan Counties,Bexar,496.0,12.0,61.0,90.0,333.0,6668.0,2013.0,4182.0,473.0,94.0,
TEXAS - Metropolitan Counties,Bowie,140.0,5.0,21.0,3.0,111.0,883.0,332.0,472.0,79.0,12.0,
TEXAS - Metropolitan Counties,Brazoria,98.0,1.0,13.0,23.0,61.0,1744.0,620.0,1028.0,96.0,1.0,
TEXAS - Metropolitan Counties,Brazos,53.0,2.0,4.0,0.0,47.0,357.0,115.0,222.0,20.0,1.0,
TEXAS - Metropolitan Counties,Burleson,20.0,0.0,7.0,2.0,11.0,123.0,51.0,57.0,15.0,1.0,
TEXAS - Metropolitan Counties,Caldwell,23.0,1.0,3.0,1.0,18.0,195.0,73.0,105.0,17.0,0.0,
TEXAS - Metropolitan Counties,Calhoun,11.0,0.0,0.0,0.0,11.0,170.0,55.0,101.0,14.0,0.0,
TEXAS - Metropolitan Counties,Callahan,3.0,0.0,0.0,0.0,3.0,40.0,12.0,25.0,3.0,0.0,
TEXAS - Metropolitan Counties,Cameron,159.0,3.0,9.0,24.0,123.0,1745.0,615.0,1029.0,101.0,10.0,
TEXAS - Metropolitan Counties,Carson,13.0,2.0,2.0,0.0,9.0,46.0,15.0,29.0,2.0,0.0,
TEXAS - Metropolitan Counties,Chambers,54.0,1.0,2.0,7.0,44.0,536.0,134.0,364.0,38.0,4.0,
TEXAS - Metropolitan Counties,Clay,4.0,0.0,2.0,0.0,2.0,140.0,68.0,66.0,6.0,0.0,
TEXAS - Metropolitan Counties,Collin,89.0,2.0,9.0,7.0,71.0,725.0,300.0,355.0,70.0,0.0,
TEXAS - Metropolitan Counties,Comal,182.0,0.0,20.0,12.0,150.0,909.0,326.0,553.0,30.0,4.0,
TEXAS - Metropolitan Counties,Coryell,12.0,0.0,0.0,2.0,10.0,140.0,67.0,65.0,8.0,1.0,
TEXAS - Metropolitan Counties,Crosby,3.0,0.0,0.0,0.0,3.0,17.0,9.0,6.0,2.0,0.0,
TEXAS - Metropolitan Counties,Dallas,28.0,0.0,3.0,3.0,22.0,256.0,89.0,148.0,19.0,20.0,
TEXAS - Metropolitan Counties,Delta,4.0,0.0,0.0,0.0,4.0,145.0,62.0,73.0,10.0,1.0,
TEXAS - Metropolitan Counties,Denton,137.0,1.0,23.0,13.0,100.0,1010.0,342.0,632.0,36.0,1.0,
TEXAS - Metropolitan Counties,Ector,182.0,5.0,1.0,22.0,154.0,1009.0,275.0,670.0,64.0,2.0,
TEXAS - Metropolitan Counties,Ellis,51.0,1.0,4.0,5.0,41.0,672.0,228.0,375.0,69.0,2.0,
TEXAS - Metropolitan Counties,El Paso,237.0,2.0,18.0,21.0,196.0,1333.0,357.0,843.0,133.0,19.0,
TEXAS - Metropolitan Counties,Fort Bend,902.0,8.0,56.0,117.0,721.0,4155.0,1509.0,2399.0,247.0,10.0,
TEXAS - Metropolitan Counties,Galveston,81.0,2.0,14.0,16.0,49.0,847.0,288.0,478.0,81.0,16.0,
TEXAS - Metropolitan Counties,Goliad,14.0,0.0,0.0,2.0,12.0,69.0,27.0,36.0,6.0,0.0,
TEXAS - Metropolitan Counties,Grayson,56.0,2.0,9.0,1.0,44.0,802.0,294.0,468.0,40.0,17.0,
TEXAS - Metropolitan Counties,Gregg,81.0,3.0,14.0,7.0,57.0,595.0,160.0,361.0,74.0,8.0,
TEXAS - Metropolitan Counties,Guadalupe,78.0,0.0,14.0,4.0,60.0,659.0,277.0,348.0,34.0,12.0,
TEXAS - Metropolitan Counties,Hardin,50.0,3.0,4.0,4.0,39.0,408.0,104.0,259.0,45.0,5.0,
TEXAS - Metropolitan Counties,Hays,77.0,2.0,2.0,8.0,65.0,774.0,288.0,468.0,18.0,0.0,
TEXAS - Metropolitan Counties,Hidalgo,525.0,20.0,66.0,116.0,323.0,6688.0,2498.0,3779.0,411.0,188.0,
TEXAS - Metropolitan Counties,Hunt,76.0,3.0,0.0,11.0,62.0,1222.0,524.0,604.0,94.0,1.0,
TEXAS - Metropolitan Counties,Irion,0.0,0.0,0.0,0.0,0.0,22.0,3.0,19.0,0.0,0.0,
TEXAS - Metropolitan Counties,Jefferson,25.0,0.0,2.0,1.0,22.0,500.0,176.0,276.0,48.0,3.0,
TEXAS - Metropolitan Counties,Johnson,128.0,3.0,4.0,2.0,119.0,1095.0,340.0,708.0,47.0,17.0,
TEXAS - Metropolitan Counties,Jones,1.0,0.0,0.0,0.0,1.0,87.0,23.0,63.0,1.0,0.0,
TEXAS - Metropolitan Counties,Kaufman,140.0,0.0,18.0,9.0,113.0,1254.0,526.0,605.0,123.0,1.0,
TEXAS - Metropolitan Counties,Kendall,16.0,2.0,8.0,0.0,6.0,232.0,74.0,148.0,10.0,0.0,
TEXAS - Metropolitan Counties,Lampasas,1.0,0.0,0.0,0.0,1.0,106.0,31.0,72.0,3.0,3.0,
TEXAS - Metropolitan Counties,Liberty,165.0,1.0,0.0,8.0,156.0,1226.0,440.0,655.0,131.0,14.0,
TEXAS - Metropolitan Counties,Lubbock,111.0,3.0,18.0,5.0,85.0,820.0,361.0,405.0,54.0,1.0,
TEXAS - Metropolitan Counties,McLennan,86.0,1.0,32.0,2.0,51.0,826.0,353.0,435.0,38.0,6.0,
TEXAS - Metropolitan Counties,Medina,33.0,1.0,4.0,0.0,28.0,203.0,106.0,89.0,8.0,0.0,
TEXAS - Metropolitan Counties,Midland,52.0,2.0,0.0,3.0,47.0,442.0,121.0,290.0,31.0,2.0,
TEXAS - Metropolitan Counties,Montgomery,648.0,7.0,49.0,119.0,473.0,6328.0,1837.0,4088.0,403.0,12.0,
TEXAS - Metropolitan Counties,Nueces,48.0,1.0,5.0,2.0,40.0,256.0,113.0,138.0,5.0,4.0,
TEXAS - Metropolitan Counties,Orange,107.0,0.0,6.0,16.0,85.0,817.0,284.0,470.0,63.0,2.0,
TEXAS - Metropolitan Counties,Parker,121.0,1.0,7.0,5.0,108.0,1061.0,408.0,601.0,52.0,0.0,
TEXAS - Metropolitan Counties,Potter,26.0,0.0,2.0,3.0,21.0,251.0,75.0,159.0,17.0,5.0,
TEXAS - Metropolitan Counties,Randall,36.0,0.0,1.0,2.0,33.0,373.0,127.0,215.0,31.0,8.0,
TEXAS - Metropolitan Counties,Robertson,5.0,0.0,2.0,0.0,3.0,187.0,59.0,112.0,16.0,2.0,
TEXAS - Metropolitan Counties,Rockwall,30.0,0.0,3.0,1.0,26.0,215.0,69.0,137.0,9.0,0.0,
TEXAS - Metropolitan Counties,Rusk,73.0,0.0,10.0,2.0,61.0,665.0,249.0,356.0,60.0,1.0,
TEXAS - Metropolitan Counties,San Jacinto,117.0,0.0,3.0,15.0,99.0,738.0,315.0,349.0,74.0,4.0,
TEXAS - Metropolitan Counties,San Patricio,32.0,1.0,13.0,2.0,16.0,272.0,85.0,172.0,15.0,0.0,
TEXAS - Metropolitan Counties,Smith,238.0,5.0,47.0,23.0,163.0,2043.0,680.0,1224.0,139.0,18.0,
TEXAS - Metropolitan Counties,Tarrant,124.0,3.0,16.0,12.0,93.0,1256.0,413.0,774.0,69.0,5.0,
TEXAS - Metropolitan Counties,Taylor,21.0,0.0,3.0,1.0,17.0,152.0,78.0,60.0,14.0,1.0,
TEXAS - Metropolitan Counties,Tom Green,36.0,0.0,16.0,3.0,17.0,237.0,77.0,150.0,10.0,6.0,
TEXAS - Metropolitan Counties,Travis,367.0,6.0,11.0,23.0,327.0,3461.0,1039.0,2279.0,143.0,48.0,
TEXAS - Metropolitan Counties,Upshur,57.0,2.0,12.0,4.0,39.0,624.0,250.0,339.0,35.0,5.0,
TEXAS - Metropolitan Counties,Victoria,83.0,1.0,15.0,3.0,64.0,521.0,172.0,320.0,29.0,0.0,
TEXAS - Metropolitan Counties,Waller,20.0,0.0,1.0,1.0,18.0,292.0,119.0,154.0,19.0,0.0,
TEXAS - Metropolitan Counties,Wichita,36.0,0.0,1.0,1.0,34.0,107.0,33.0,70.0,4.0,5.0,
TEXAS - Metropolitan Counties,Williamson,106.0,5.0,14.0,14.0,73.0,1288.0,315.0,933.0,40.0,12.0,
TEXAS - Metropolitan Counties,Wilson,33.0,1.0,3.0,0.0,29.0,255.0,81.0,153.0,21.0,0.0,
TEXAS - Metropolitan Counties,Wise,30.0,2.0,0.0,3.0,25.0,291.0,96.0,170.0,25.0,15.0,
TEXAS - Nonmetropolitan Counties,Anderson,66.0,2.0,3.0,4.0,57.0,495.0,206.0,232.0,57.0,6.0,
TEXAS - Nonmetropolitan Counties,Andrews,8.0,0.0,1.0,1.0,6.0,71.0,13.0,48.0,10.0,1.0,
TEXAS - Nonmetropolitan Counties,Angelina,86.0,0.0,8.0,9.0,69.0,665.0,255.0,381.0,29.0,0.0,
TEXAS - Nonmetropolitan Counties,Bailey,7.0,0.0,0.0,0.0,7.0,51.0,28.0,21.0,2.0,2.0,
TEXAS - Nonmetropolitan Counties,Baylor,1.0,0.0,0.0,0.0,1.0,11.0,3.0,6.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Bee,32.0,2.0,4.0,0.0,26.0,148.0,57.0,79.0,12.0,0.0,
TEXAS - Nonmetropolitan Counties,Blanco,5.0,0.0,0.0,0.0,5.0,85.0,35.0,44.0,6.0,2.0,
