State,County,Violentcrime,Murder andnonnegligentmanslaughter,Rape(reviseddefinition)1,Rape(legacydefinition)2,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny-theft,Motorvehicletheft,Arson3,
TENNESSEE - Metropolitan Counties,Madison,137.0,1.0,8.0,,12.0,116.0,544.0,194.0,305.0,45.0,7.0,
TENNESSEE - Metropolitan Counties,Marion,40.0,0.0,0.0,,1.0,39.0,275.0,85.0,143.0,47.0,3.0,
TENNESSEE - Metropolitan Counties,Maury,98.0,0.0,14.0,,7.0,77.0,567.0,181.0,343.0,43.0,2.0,
TENNESSEE - Metropolitan Counties,Montgomery,141.0,1.0,7.0,,3.0,130.0,741.0,201.0,500.0,40.0,3.0,
TENNESSEE - Metropolitan Counties,Morgan,36.0,1.0,3.0,,3.0,29.0,324.0,98.0,199.0,27.0,3.0,
TENNESSEE - Metropolitan Counties,Polk,30.0,0.0,2.0,,1.0,27.0,287.0,94.0,164.0,29.0,0.0,
TENNESSEE - Metropolitan Counties,Roane,68.0,0.0,4.0,,3.0,61.0,467.0,143.0,286.0,38.0,1.0,
TENNESSEE - Metropolitan Counties,Robertson,97.0,0.0,8.0,,3.0,86.0,325.0,163.0,143.0,19.0,0.0,
TENNESSEE - Metropolitan Counties,Rutherford,151.0,0.0,12.0,,9.0,130.0,1040.0,315.0,656.0,69.0,2.0,
TENNESSEE - Metropolitan Counties,Sequatchie,37.0,2.0,3.0,,2.0,30.0,169.0,52.0,88.0,29.0,2.0,
TENNESSEE - Metropolitan Counties,Shelby,588.0,6.0,29.0,,82.0,471.0,3008.0,772.0,2063.0,173.0,25.0,
TENNESSEE - Metropolitan Counties,Smith,35.0,0.0,6.0,,0.0,29.0,156.0,56.0,80.0,20.0,3.0,
TENNESSEE - Metropolitan Counties,Sullivan,226.0,1.0,28.0,,7.0,190.0,1199.0,342.0,750.0,107.0,15.0,
TENNESSEE - Metropolitan Counties,Sumner,107.0,0.0,15.0,,2.0,90.0,606.0,191.0,374.0,41.0,3.0,
TENNESSEE - Metropolitan Counties,Tipton,204.0,2.0,16.0,,5.0,181.0,635.0,148.0,433.0,54.0,2.0,
TENNESSEE - Metropolitan Counties,Unicoi,33.0,0.0,0.0,,0.0,33.0,153.0,26.0,116.0,11.0,4.0,
TENNESSEE - Metropolitan Counties,Union,45.0,1.0,6.0,,2.0,36.0,340.0,117.0,196.0,27.0,2.0,
TENNESSEE - Metropolitan Counties,Washington,147.0,0.0,5.0,,4.0,138.0,766.0,280.0,438.0,48.0,7.0,
TENNESSEE - Metropolitan Counties,Williamson,59.0,1.0,5.0,,4.0,49.0,460.0,124.0,327.0,9.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Bedford,25.0,0.0,3.0,,0.0,22.0,269.0,46.0,206.0,17.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Benton,19.0,1.0,5.0,,1.0,12.0,137.0,40.0,86.0,11.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Bledsoe,10.0,1.0,1.0,,0.0,8.0,56.0,22.0,23.0,11.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Carroll,32.0,0.0,3.0,,1.0,28.0,174.0,91.0,69.0,14.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Claiborne,112.0,0.0,7.0,,8.0,97.0,499.0,241.0,228.0,30.0,6.0,
TENNESSEE - Nonmetropolitan Counties,Clay,8.0,0.0,0.0,,0.0,8.0,53.0,20.0,32.0,1.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Cocke,113.0,0.0,4.0,,9.0,100.0,604.0,227.0,332.0,45.0,27.0,
TENNESSEE - Nonmetropolitan Counties,Coffee,72.0,1.0,3.0,,3.0,65.0,379.0,118.0,228.0,33.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Cumberland,101.0,2.0,5.0,,3.0,91.0,1079.0,388.0,578.0,113.0,6.0,
TENNESSEE - Nonmetropolitan Counties,Decatur,20.0,0.0,1.0,,0.0,19.0,190.0,71.0,105.0,14.0,0.0,
TENNESSEE - Nonmetropolitan Counties,DeKalb,15.0,0.0,1.0,,0.0,14.0,190.0,57.0,122.0,11.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Dyer,46.0,0.0,2.0,,2.0,42.0,270.0,87.0,161.0,22.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Fentress,32.0,1.0,3.0,,4.0,24.0,319.0,126.0,176.0,17.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Gibson,48.0,0.0,5.0,,2.0,41.0,255.0,114.0,118.0,23.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Giles,32.0,0.0,3.0,,1.0,28.0,221.0,90.0,119.0,12.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Greene,138.0,2.0,6.0,,14.0,116.0,804.0,272.0,476.0,56.0,7.0,
TENNESSEE - Nonmetropolitan Counties,Grundy,31.0,0.0,2.0,,1.0,28.0,185.0,98.0,59.0,28.0,8.0,
TENNESSEE - Nonmetropolitan Counties,Hancock,9.0,0.0,0.0,,0.0,9.0,70.0,19.0,48.0,3.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Hardeman,89.0,0.0,9.0,,2.0,78.0,297.0,132.0,128.0,37.0,4.0,
TENNESSEE - Nonmetropolitan Counties,Hardin,58.0,0.0,5.0,,0.0,53.0,249.0,103.0,120.0,26.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Haywood,43.0,0.0,2.0,,2.0,39.0,178.0,59.0,101.0,18.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Henderson,86.0,1.0,14.0,,3.0,68.0,300.0,121.0,157.0,22.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Henry,55.0,1.0,4.0,,1.0,49.0,457.0,154.0,251.0,52.0,18.0,
TENNESSEE - Nonmetropolitan Counties,Houston,13.0,0.0,1.0,,1.0,11.0,57.0,25.0,26.0,6.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Humphreys,25.0,0.0,4.0,,2.0,19.0,170.0,59.0,100.0,11.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Jackson,22.0,0.0,0.0,,1.0,21.0,165.0,61.0,93.0,11.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Johnson,73.0,0.0,5.0,,1.0,67.0,273.0,101.0,154.0,18.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Lake,2.0,0.0,0.0,,2.0,0.0,21.0,5.0,16.0,0.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Lauderdale,38.0,0.0,1.0,,5.0,32.0,298.0,115.0,154.0,29.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Lawrence,113.0,1.0,7.0,,4.0,101.0,404.0,165.0,208.0,31.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Lewis,26.0,0.0,2.0,,0.0,24.0,151.0,36.0,107.0,8.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Lincoln,61.0,0.0,2.0,,2.0,57.0,409.0,172.0,217.0,20.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Marshall,34.0,1.0,3.0,,1.0,29.0,124.0,41.0,73.0,10.0,3.0,
TENNESSEE - Nonmetropolitan Counties,McMinn,82.0,3.0,4.0,,3.0,72.0,650.0,240.0,347.0,63.0,6.0,
TENNESSEE - Nonmetropolitan Counties,McNairy,71.0,2.0,5.0,,1.0,63.0,283.0,72.0,197.0,14.0,8.0,
TENNESSEE - Nonmetropolitan Counties,Meigs,37.0,0.0,7.0,,0.0,30.0,266.0,82.0,156.0,28.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Monroe,93.0,1.0,1.0,,3.0,88.0,532.0,147.0,319.0,66.0,9.0,
TENNESSEE - Nonmetropolitan Counties,Moore,7.0,1.0,2.0,,0.0,4.0,80.0,27.0,52.0,1.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Obion,29.0,0.0,3.0,,0.0,26.0,226.0,43.0,166.0,17.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Overton,40.0,1.0,3.0,,2.0,34.0,208.0,45.0,149.0,14.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Perry,17.0,0.0,0.0,,1.0,16.0,75.0,17.0,50.0,8.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Pickett,4.0,2.0,0.0,,0.0,2.0,43.0,22.0,18.0,3.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Putnam,123.0,2.0,10.0,,5.0,106.0,586.0,177.0,367.0,42.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Rhea,60.0,0.0,4.0,,3.0,53.0,282.0,97.0,162.0,23.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Scott,31.0,0.0,3.0,,1.0,27.0,232.0,51.0,165.0,16.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Sevier,126.0,4.0,14.0,,6.0,102.0,1305.0,581.0,632.0,92.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Stewart,51.0,0.0,4.0,,2.0,45.0,166.0,69.0,83.0,14.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Van Buren,11.0,0.0,0.0,,0.0,11.0,92.0,39.0,45.0,8.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Warren,45.0,0.0,2.0,,1.0,42.0,450.0,159.0,250.0,41.0,4.0,
TENNESSEE - Nonmetropolitan Counties,Wayne,42.0,0.0,0.0,,0.0,42.0,71.0,31.0,29.0,11.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Weakley,25.0,1.0,2.0,,2.0,20.0,134.0,54.0,67.0,13.0,0.0,
TENNESSEE - Nonmetropolitan Counties,White,53.0,1.0,2.0,,5.0,45.0,391.0,65.0,286.0,40.0,5.0,
TEXAS - Metropolitan Counties,Aransas,64.0,0.0,19.0,,2.0,43.0,384.0,131.0,237.0,16.0,0.0,
TEXAS - Metropolitan Counties,Archer,10.0,0.0,0.0,,1.0,9.0,50.0,20.0,27.0,3.0,1.0,
TEXAS - Metropolitan Counties,Armstrong,3.0,0.0,0.0,,0.0,3.0,13.0,4.0,6.0,3.0,0.0,
TEXAS - Metropolitan Counties,Austin,12.0,0.0,2.0,,1.0,9.0,129.0,56.0,62.0,11.0,0.0,
TEXAS - Metropolitan Counties,Bandera,20.0,0.0,5.0,,0.0,15.0,291.0,112.0,165.0,14.0,0.0,
TEXAS - Metropolitan Counties,Bastrop,185.0,2.0,37.0,,19.0,127.0,862.0,333.0,459.0,70.0,5.0,
TEXAS - Metropolitan Counties,Bell,111.0,3.0,29.0,,5.0,74.0,747.0,257.0,452.0,38.0,23.0,
TEXAS - Metropolitan Counties,Bexar,424.0,11.0,74.0,,78.0,261.0,6058.0,1790.0,3847.0,421.0,67.0,
TEXAS - Metropolitan Counties,Bowie,106.0,1.0,16.0,,4.0,85.0,738.0,234.0,410.0,94.0,3.0,
TEXAS - Metropolitan Counties,Brazoria,140.0,0.0,16.0,,24.0,100.0,1201.0,327.0,777.0,97.0,4.0,
TEXAS - Metropolitan Counties,Brazos,53.0,0.0,4.0,,1.0,48.0,305.0,153.0,141.0,11.0,0.0,
TEXAS - Metropolitan Counties,Burleson,22.0,0.0,3.0,,1.0,18.0,112.0,60.0,47.0,5.0,1.0,
TEXAS - Metropolitan Counties,Caldwell,24.0,0.0,9.0,,0.0,15.0,196.0,67.0,106.0,23.0,0.0,
TEXAS - Metropolitan Counties,Callahan,8.0,1.0,1.0,,0.0,6.0,92.0,37.0,50.0,5.0,0.0,
TEXAS - Metropolitan Counties,Cameron,191.0,0.0,48.0,,22.0,121.0,1447.0,491.0,891.0,65.0,7.0,
TEXAS - Metropolitan Counties,Carson,16.0,0.0,0.0,,1.0,15.0,31.0,11.0,15.0,5.0,0.0,
TEXAS - Metropolitan Counties,Chambers,80.0,2.0,8.0,,6.0,64.0,651.0,121.0,458.0,72.0,1.0,
TEXAS - Metropolitan Counties,Clay,13.0,0.0,3.0,,0.0,10.0,139.0,47.0,74.0,18.0,0.0,
TEXAS - Metropolitan Counties,Collin,52.0,1.0,12.0,,3.0,36.0,414.0,169.0,212.0,33.0,0.0,
TEXAS - Metropolitan Counties,Comal,214.0,6.0,26.0,,7.0,175.0,907.0,345.0,513.0,49.0,0.0,
TEXAS - Metropolitan Counties,Coryell,14.0,0.0,5.0,,0.0,9.0,110.0,41.0,62.0,7.0,0.0,
TEXAS - Metropolitan Counties,Crosby,1.0,0.0,0.0,,0.0,1.0,7.0,0.0,7.0,0.0,0.0,
TEXAS - Metropolitan Counties,Dallas,47.0,1.0,13.0,,6.0,27.0,338.0,75.0,217.0,46.0,9.0,
TEXAS - Metropolitan Counties,Denton,52.0,0.0,13.0,,5.0,34.0,639.0,162.0,436.0,41.0,2.0,
TEXAS - Metropolitan Counties,Ector8,,6.0,8.0,,19.0,,1744.0,384.0,1108.0,252.0,5.0,
TEXAS - Metropolitan Counties,Ellis,30.0,0.0,3.0,,2.0,25.0,482.0,144.0,285.0,53.0,0.0,
TEXAS - Metropolitan Counties,El Paso,278.0,4.0,48.0,,11.0,215.0,1032.0,287.0,648.0,97.0,17.0,
TEXAS - Metropolitan Counties,Falls,9.0,0.0,0.0,,0.0,9.0,87.0,34.0,44.0,9.0,0.0,
TEXAS - Metropolitan Counties,Fort Bend,938.0,3.0,91.0,,163.0,681.0,3929.0,1220.0,2493.0,216.0,21.0,
TEXAS - Metropolitan Counties,Galveston,147.0,1.0,18.0,,28.0,100.0,952.0,314.0,549.0,89.0,6.0,
TEXAS - Metropolitan Counties,Goliad,16.0,2.0,1.0,,2.0,11.0,98.0,36.0,59.0,3.0,0.0,
TEXAS - Metropolitan Counties,Grayson,45.0,3.0,1.0,,1.0,40.0,533.0,141.0,348.0,44.0,1.0,
TEXAS - Metropolitan Counties,Gregg,86.0,3.0,7.0,,8.0,68.0,500.0,130.0,306.0,64.0,8.0,
TEXAS - Metropolitan Counties,Guadalupe,69.0,1.0,35.0,,6.0,27.0,675.0,273.0,366.0,36.0,20.0,
TEXAS - Metropolitan Counties,Hardin,44.0,0.0,2.0,,0.0,42.0,292.0,89.0,160.0,43.0,1.0,
TEXAS - Metropolitan Counties,Harris,8668.0,68.0,433.0,,3384.0,4783.0,48689.0,11858.0,30520.0,6311.0,235.0,
TEXAS - Metropolitan Counties,Hays,193.0,4.0,12.0,,4.0,173.0,590.0,307.0,258.0,25.0,0.0,
TEXAS - Metropolitan Counties,Hidalgo,555.0,12.0,132.0,,134.0,277.0,4923.0,1862.0,2776.0,285.0,24.0,
TEXAS - Metropolitan Counties,Hood,73.0,0.0,2.0,,2.0,69.0,453.0,145.0,271.0,37.0,2.0,
TEXAS - Metropolitan Counties,Hudspeth,3.0,2.0,0.0,,0.0,1.0,20.0,8.0,12.0,0.0,0.0,
TEXAS - Metropolitan Counties,Hunt,164.0,4.0,4.0,,10.0,146.0,888.0,329.0,454.0,105.0,0.0,
TEXAS - Metropolitan Counties,Irion,1.0,0.0,0.0,,0.0,1.0,45.0,3.0,35.0,7.0,0.0,
TEXAS - Metropolitan Counties,Jefferson,45.0,1.0,0.0,,4.0,40.0,387.0,99.0,243.0,45.0,4.0,
TEXAS - Metropolitan Counties,Johnson,70.0,0.0,11.0,,4.0,55.0,810.0,234.0,510.0,66.0,5.0,
TEXAS - Metropolitan Counties,Jones,10.0,0.0,5.0,,0.0,5.0,105.0,31.0,56.0,18.0,0.0,
TEXAS - Metropolitan Counties,Kaufman,109.0,2.0,20.0,,7.0,80.0,822.0,306.0,407.0,109.0,2.0,
TEXAS - Metropolitan Counties,Kendall,19.0,0.0,8.0,,0.0,11.0,169.0,51.0,108.0,10.0,2.0,
TEXAS - Metropolitan Counties,Lampasas,1.0,0.0,0.0,,0.0,1.0,146.0,23.0,115.0,8.0,1.0,
TEXAS - Metropolitan Counties,Liberty,196.0,4.0,32.0,,6.0,154.0,962.0,351.0,468.0,143.0,14.0,
TEXAS - Metropolitan Counties,Lubbock,119.0,1.0,18.0,,7.0,93.0,787.0,220.0,504.0,63.0,1.0,
TEXAS - Metropolitan Counties,Lynn,0.0,0.0,0.0,,0.0,0.0,25.0,14.0,9.0,2.0,0.0,
TEXAS - Metropolitan Counties,Martin,11.0,0.0,0.0,,0.0,11.0,76.0,14.0,59.0,3.0,0.0,
TEXAS - Metropolitan Counties,McLennan,66.0,4.0,20.0,,1.0,41.0,499.0,181.0,271.0,47.0,3.0,
TEXAS - Metropolitan Counties,Medina,25.0,3.0,11.0,,2.0,9.0,162.0,57.0,87.0,18.0,0.0,
TEXAS - Metropolitan Counties,Midland,74.0,1.0,0.0,,6.0,67.0,687.0,203.0,391.0,93.0,2.0,
TEXAS - Metropolitan Counties,Montgomery,597.0,6.0,85.0,,110.0,396.0,5373.0,1475.0,3390.0,508.0,12.0,
TEXAS - Metropolitan Counties,Newton,9.0,2.0,0.0,,1.0,6.0,72.0,26.0,41.0,5.0,3.0,
TEXAS - Metropolitan Counties,Nueces,52.0,1.0,18.0,,3.0,30.0,294.0,132.0,149.0,13.0,1.0,
TEXAS - Metropolitan Counties,Oldham,3.0,0.0,0.0,,0.0,3.0,17.0,2.0,11.0,4.0,0.0,
TEXAS - Metropolitan Counties,Orange,92.0,1.0,12.0,,7.0,72.0,604.0,208.0,327.0,69.0,1.0,
TEXAS - Metropolitan Counties,Parker,79.0,0.0,21.0,,4.0,54.0,944.0,281.0,593.0,70.0,0.0,
TEXAS - Metropolitan Counties,Potter,31.0,1.0,9.0,,2.0,19.0,158.0,57.0,89.0,12.0,2.0,
TEXAS - Metropolitan Counties,Randall,52.0,2.0,13.0,,2.0,35.0,241.0,67.0,155.0,19.0,3.0,
TEXAS - Metropolitan Counties,Robertson,4.0,0.0,0.0,,1.0,3.0,140.0,31.0,98.0,11.0,2.0,
TEXAS - Metropolitan Counties,Rockwall,16.0,0.0,5.0,,0.0,11.0,121.0,64.0,47.0,10.0,1.0,
TEXAS - Metropolitan Counties,Rusk,84.0,2.0,9.0,,3.0,70.0,572.0,175.0,313.0,84.0,1.0,
TEXAS - Metropolitan Counties,San Patricio,59.0,0.0,0.0,,2.0,57.0,395.0,126.0,236.0,33.0,0.0,
TEXAS - Metropolitan Counties,Smith,215.0,3.0,6.0,,22.0,184.0,1852.0,675.0,959.0,218.0,8.0,
TEXAS - Metropolitan Counties,Somervell,6.0,0.0,1.0,,0.0,5.0,66.0,22.0,39.0,5.0,1.0,
TEXAS - Metropolitan Counties,Tarrant,104.0,0.0,12.0,,14.0,78.0,971.0,334.0,569.0,68.0,14.0,
TEXAS - Metropolitan Counties,Taylor,44.0,0.0,8.0,,4.0,32.0,233.0,133.0,94.0,6.0,1.0,
TEXAS - Metropolitan Counties,Tom Green,18.0,1.0,6.0,,0.0,11.0,346.0,142.0,180.0,24.0,3.0,
TEXAS - Metropolitan Counties,Travis,537.0,2.0,75.0,,46.0,414.0,3344.0,968.0,2198.0,178.0,31.0,
TEXAS - Metropolitan Counties,Upshur,50.0,2.0,8.0,,0.0,40.0,621.0,229.0,371.0,21.0,0.0,
TEXAS - Metropolitan Counties,Victoria,72.0,0.0,11.0,,3.0,58.0,482.0,142.0,312.0,28.0,2.0,
TEXAS - Metropolitan Counties,Waller,27.0,0.0,18.0,,1.0,8.0,319.0,126.0,174.0,19.0,0.0,
TEXAS - Metropolitan Counties,Webb,84.0,1.0,11.0,,2.0,70.0,232.0,75.0,140.0,17.0,4.0,
TEXAS - Metropolitan Counties,Wichita,20.0,1.0,2.0,,0.0,17.0,153.0,50.0,91.0,12.0,1.0,
TEXAS - Metropolitan Counties,Williamson,141.0,4.0,29.0,,8.0,100.0,1245.0,350.0,829.0,66.0,8.0,
TEXAS - Metropolitan Counties,Wilson,32.0,0.0,1.0,,3.0,28.0,281.0,127.0,131.0,23.0,0.0,
TEXAS - Metropolitan Counties,Wise,57.0,0.0,3.0,,2.0,52.0,352.0,156.0,169.0,27.0,32.0,
TEXAS - Nonmetropolitan Counties,Anderson,63.0,1.0,7.0,,7.0,48.0,376.0,175.0,173.0,28.0,7.0,
TEXAS - Nonmetropolitan Counties,Andrews,14.0,0.0,3.0,,1.0,10.0,111.0,30.0,69.0,12.0,0.0,
TEXAS - Nonmetropolitan Counties,Angelina,88.0,2.0,23.0,,5.0,58.0,691.0,259.0,386.0,46.0,5.0,
TEXAS - Nonmetropolitan Counties,Bailey,12.0,0.0,0.0,,1.0,11.0,44.0,9.0,33.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Baylor,0.0,0.0,0.0,,0.0,0.0,12.0,4.0,6.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Bee,33.0,0.0,0.0,,0.0,33.0,126.0,42.0,79.0,5.0,2.0,
TEXAS - Nonmetropolitan Counties,Blanco,7.0,0.0,1.0,,0.0,6.0,73.0,35.0,29.0,9.0,3.0,
TEXAS - Nonmetropolitan Counties,Borden,2.0,0.0,1.0,,0.0,1.0,9.0,3.0,6.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Bosque,10.0,0.0,1.0,,1.0,8.0,134.0,65.0,66.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Brewster,7.0,2.0,1.0,,0.0,4.0,44.0,16.0,22.0,6.0,0.0,
TEXAS - Nonmetropolitan Counties,Briscoe,0.0,0.0,0.0,,0.0,0.0,9.0,6.0,3.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Brooks,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Brown,14.0,0.0,0.0,,3.0,11.0,202.0,64.0,127.0,11.0,2.0,
TEXAS - Nonmetropolitan Counties,Burnet,37.0,2.0,14.0,,1.0,20.0,216.0,70.0,120.0,26.0,0.0,
TEXAS - Nonmetropolitan Counties,Calhoun,8.0,0.0,0.0,,1.0,7.0,120.0,44.0,70.0,6.0,1.0,
TEXAS - Nonmetropolitan Counties,Camp,6.0,0.0,2.0,,1.0,3.0,165.0,64.0,84.0,17.0,0.0,
TEXAS - Nonmetropolitan Counties,Cass,59.0,2.0,3.0,,4.0,50.0,432.0,189.0,211.0,32.0,11.0,
TEXAS - Nonmetropolitan Counties,Castro,5.0,0.0,1.0,,0.0,4.0,41.0,8.0,32.0,1.0,1.0,
TEXAS - Nonmetropolitan Counties,Cherokee,74.0,2.0,4.0,,4.0,64.0,595.0,188.0,350.0,57.0,0.0,
TEXAS - Nonmetropolitan Counties,Childress,1.0,0.0,0.0,,0.0,1.0,12.0,4.0,7.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Cochran,5.0,0.0,0.0,,0.0,5.0,126.0,46.0,74.0,6.0,2.0,
TEXAS - Nonmetropolitan Counties,Coke,1.0,0.0,0.0,,0.0,1.0,29.0,20.0,5.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Collingsworth,1.0,0.0,0.0,,0.0,1.0,15.0,6.0,8.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Colorado,23.0,0.0,2.0,,1.0,20.0,132.0,30.0,90.0,12.0,1.0,
TEXAS - Nonmetropolitan Counties,Comanche,3.0,0.0,0.0,,0.0,3.0,79.0,27.0,51.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Concho,0.0,0.0,0.0,,0.0,0.0,3.0,1.0,2.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Cottle,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Crane,1.0,0.0,0.0,,1.0,0.0,26.0,5.0,18.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Crockett,7.0,0.0,2.0,,1.0,4.0,44.0,9.0,29.0,6.0,1.0,
TEXAS - Nonmetropolitan Counties,Culberson,0.0,0.0,0.0,,0.0,0.0,15.0,9.0,5.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Dallam,1.0,0.0,0.0,,0.0,1.0,24.0,8.0,12.0,4.0,1.0,
TEXAS - Nonmetropolitan Counties,Dawson,1.0,0.0,0.0,,1.0,0.0,56.0,15.0,37.0,4.0,1.0,
TEXAS - Nonmetropolitan Counties,Deaf Smith,11.0,0.0,3.0,,0.0,8.0,104.0,33.0,62.0,9.0,0.0,
TEXAS - Nonmetropolitan Counties,Delta,2.0,0.0,0.0,,1.0,1.0,64.0,38.0,18.0,8.0,2.0,
TEXAS - Nonmetropolitan Counties,DeWitt,27.0,0.0,4.0,,0.0,23.0,147.0,64.0,76.0,7.0,1.0,
TEXAS - Nonmetropolitan Counties,Dickens,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Dimmit,16.0,2.0,0.0,,1.0,13.0,422.0,105.0,301.0,16.0,2.0,
TEXAS - Nonmetropolitan Counties,Donley,19.0,0.0,0.0,,1.0,18.0,39.0,12.0,25.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Duval,42.0,0.0,0.0,,2.0,40.0,189.0,88.0,76.0,25.0,1.0,
TEXAS - Nonmetropolitan Counties,Eastland,5.0,0.0,1.0,,0.0,4.0,96.0,27.0,67.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Edwards,2.0,0.0,0.0,,0.0,2.0,30.0,11.0,14.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Erath,19.0,0.0,9.0,,0.0,10.0,97.0,38.0,48.0,11.0,0.0,
TEXAS - Nonmetropolitan Counties,Fannin,37.0,0.0,8.0,,1.0,28.0,151.0,46.0,87.0,18.0,0.0,
TEXAS - Nonmetropolitan Counties,Fayette,19.0,3.0,8.0,,0.0,8.0,178.0,54.0,114.0,10.0,0.0,
TEXAS - Nonmetropolitan Counties,Fisher,11.0,0.0,0.0,,1.0,10.0,141.0,108.0,30.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Floyd,11.0,0.0,1.0,,1.0,9.0,44.0,16.0,22.0,6.0,0.0,
TEXAS - Nonmetropolitan Counties,Franklin,20.0,2.0,4.0,,2.0,12.0,123.0,60.0,55.0,8.0,0.0,
TEXAS - Nonmetropolitan Counties,Freestone,13.0,0.0,3.0,,0.0,10.0,129.0,62.0,53.0,14.0,0.0,
TEXAS - Nonmetropolitan Counties,Frio,4.0,0.0,0.0,,0.0,4.0,77.0,35.0,37.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Gaines,4.0,0.0,2.0,,0.0,2.0,112.0,25.0,85.0,2.0,1.0,
TEXAS - Nonmetropolitan Counties,Garza,5.0,1.0,0.0,,0.0,4.0,59.0,23.0,36.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Gillespie,6.0,2.0,0.0,,0.0,4.0,110.0,27.0,80.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Glasscock,0.0,0.0,0.0,,0.0,0.0,11.0,5.0,5.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Gonzales,14.0,0.0,2.0,,0.0,12.0,139.0,30.0,107.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Gray,10.0,0.0,0.0,,5.0,5.0,89.0,22.0,53.0,14.0,0.0,
TEXAS - Nonmetropolitan Counties,Grimes,28.0,0.0,0.0,,2.0,26.0,205.0,70.0,123.0,12.0,0.0,
TEXAS - Nonmetropolitan Counties,Hale,3.0,0.0,0.0,,0.0,3.0,100.0,55.0,43.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Hall,3.0,0.0,0.0,,0.0,3.0,9.0,1.0,8.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Hamilton,9.0,0.0,1.0,,1.0,7.0,87.0,34.0,50.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Hansford,6.0,0.0,0.0,,0.0,6.0,13.0,3.0,10.0,0.0,0.0,
